sample_id,category,t_start,t_end,t_delta,whole_psnr,clip_edited,image_path
0,0_random_140,0.0,0.0,0.15,27.444458,0.222502,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p0.png
0,0_random_140,0.1,0.0,0.15,27.43461,0.222855,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p0.png
0,0_random_140,0.2,0.0,0.15,27.416234,0.221767,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p0.png
0,0_random_140,0.3,0.0,0.15,27.361269,0.222221,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p0.png
0,0_random_140,0.4,0.0,0.15,27.25023,0.224078,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p0.png
0,0_random_140,0.5,0.0,0.15,26.885932,0.226765,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p0.png
0,0_random_140,0.6,0.0,0.15,25.902114,0.228312,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p0.png
0,0_random_140,0.7,0.0,0.15,23.278321,0.22966,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p0.png
0,0_random_140,0.8,0.0,0.15,19.545728,0.237734,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p0.png
0,0_random_140,0.9,0.0,0.15,16.85272,0.232784,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p0.png
0,0_random_140,1.0,0.0,0.15,14.406916,0.229155,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p0.png
0,0_random_140,0.0,0.1,0.15,23.882679,0.225546,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p1.png
0,0_random_140,0.1,0.1,0.15,23.877293,0.225499,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p1.png
0,0_random_140,0.2,0.1,0.15,23.878677,0.224948,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p1.png
0,0_random_140,0.3,0.1,0.15,23.85983,0.224605,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p1.png
0,0_random_140,0.4,0.1,0.15,23.809144,0.224638,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p1.png
0,0_random_140,0.5,0.1,0.15,23.684936,0.225121,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p1.png
0,0_random_140,0.6,0.1,0.15,23.338674,0.224883,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p1.png
0,0_random_140,0.7,0.1,0.15,22.234335,0.229027,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p1.png
0,0_random_140,0.8,0.1,0.15,19.501066,0.229486,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p1.png
0,0_random_140,0.9,0.1,0.15,17.419934,0.244984,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p1.png
0,0_random_140,1.0,0.1,0.15,14.80298,0.216924,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p1.png
0,0_random_140,0.0,0.2,0.15,21.990025,0.223854,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p2.png
0,0_random_140,0.1,0.2,0.15,21.996533,0.224098,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p2.png
0,0_random_140,0.2,0.2,0.15,22.002069,0.22413,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p2.png
0,0_random_140,0.3,0.2,0.15,22.00153,0.224099,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p2.png
0,0_random_140,0.4,0.2,0.15,21.955841,0.223714,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p2.png
0,0_random_140,0.5,0.2,0.15,21.847966,0.224969,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p2.png
0,0_random_140,0.6,0.2,0.15,21.624854,0.225106,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p2.png
0,0_random_140,0.7,0.2,0.15,20.884767,0.230403,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p2.png
0,0_random_140,0.8,0.2,0.15,18.782121,0.230573,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p2.png
0,0_random_140,0.9,0.2,0.15,17.403104,0.233964,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p2.png
0,0_random_140,1.0,0.2,0.15,15.006278,0.2223,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p2.png
0,0_random_140,0.0,0.3,0.15,20.386382,0.225036,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p3.png
0,0_random_140,0.1,0.3,0.15,20.391756,0.22543,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p3.png
0,0_random_140,0.2,0.3,0.15,20.39957,0.225052,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p3.png
0,0_random_140,0.3,0.3,0.15,20.410791,0.226363,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p3.png
0,0_random_140,0.4,0.3,0.15,20.370954,0.224766,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p3.png
0,0_random_140,0.5,0.3,0.15,20.286551,0.227272,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p3.png
0,0_random_140,0.6,0.3,0.15,20.060835,0.226029,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p3.png
0,0_random_140,0.7,0.3,0.15,19.48847,0.225893,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p3.png
0,0_random_140,0.8,0.3,0.15,17.790638,0.230709,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p3.png
0,0_random_140,0.9,0.3,0.15,16.821802,0.231876,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p3.png
0,0_random_140,1.0,0.3,0.15,15.082393,0.232706,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p3.png
0,0_random_140,0.0,0.4,0.15,18.57323,0.229883,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p4.png
0,0_random_140,0.1,0.4,0.15,18.574576,0.230773,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p4.png
0,0_random_140,0.2,0.4,0.15,18.576557,0.231284,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p4.png
0,0_random_140,0.3,0.4,0.15,18.590167,0.232908,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p4.png
0,0_random_140,0.4,0.4,0.15,18.579891,0.233918,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p4.png
0,0_random_140,0.5,0.4,0.15,18.519977,0.233998,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p4.png
0,0_random_140,0.6,0.4,0.15,18.224954,0.229461,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p4.png
0,0_random_140,0.7,0.4,0.15,17.947289,0.227833,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p4.png
0,0_random_140,0.8,0.4,0.15,16.650355,0.232521,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p4.png
0,0_random_140,0.9,0.4,0.15,15.622527,0.234898,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p4.png
0,0_random_140,1.0,0.4,0.15,14.591551,0.231207,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p4.png
0,0_random_140,0.0,0.5,0.15,16.630036,0.234583,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p5.png
0,0_random_140,0.1,0.5,0.15,16.63015,0.234424,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p5.png
0,0_random_140,0.2,0.5,0.15,16.632211,0.234924,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p5.png
0,0_random_140,0.3,0.5,0.15,16.635277,0.235085,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p5.png
0,0_random_140,0.4,0.5,0.15,16.639957,0.234477,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p5.png
0,0_random_140,0.5,0.5,0.15,16.609827,0.234473,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p5.png
0,0_random_140,0.6,0.5,0.15,16.517365,0.236559,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p5.png
0,0_random_140,0.7,0.5,0.15,16.28802,0.234687,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p5.png
0,0_random_140,0.8,0.5,0.15,15.28755,0.240423,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p5.png
0,0_random_140,0.9,0.5,0.15,14.217825,0.242595,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p5.png
0,0_random_140,1.0,0.5,0.15,13.697097,0.232521,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p5.png
0,0_random_140,0.0,0.6,0.15,15.142937,0.241249,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p6.png
0,0_random_140,0.1,0.6,0.15,15.141973,0.241827,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p6.png
0,0_random_140,0.2,0.6,0.15,15.144445,0.242127,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p6.png
0,0_random_140,0.3,0.6,0.15,15.147738,0.242133,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p6.png
0,0_random_140,0.4,0.6,0.15,15.139523,0.243018,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p6.png
0,0_random_140,0.5,0.6,0.15,15.094698,0.239807,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p6.png
0,0_random_140,0.6,0.6,0.15,14.967373,0.236695,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p6.png
0,0_random_140,0.7,0.6,0.15,14.681174,0.234961,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p6.png
0,0_random_140,0.8,0.6,0.15,14.072736,0.242724,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p6.png
0,0_random_140,0.9,0.6,0.15,12.895221,0.232638,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p6.png
0,0_random_140,1.0,0.6,0.15,12.679664,0.228724,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p6.png
0,0_random_140,0.0,0.7,0.15,12.539421,0.23544,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p7.png
0,0_random_140,0.1,0.7,0.15,12.539225,0.235794,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p7.png
0,0_random_140,0.2,0.7,0.15,12.537763,0.235621,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p7.png
0,0_random_140,0.3,0.7,0.15,12.530159,0.234906,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p7.png
0,0_random_140,0.4,0.7,0.15,12.50362,0.234445,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p7.png
0,0_random_140,0.5,0.7,0.15,12.458079,0.233938,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p7.png
0,0_random_140,0.6,0.7,0.15,12.359867,0.238735,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p7.png
0,0_random_140,0.7,0.7,0.15,11.976432,0.237452,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p7.png
0,0_random_140,0.8,0.7,0.15,11.882358,0.240958,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p7.png
0,0_random_140,0.9,0.7,0.15,11.320652,0.250567,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p7.png
0,0_random_140,1.0,0.7,0.15,11.180619,0.235383,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p7.png
0,0_random_140,0.0,0.8,0.15,10.634018,0.227943,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p8.png
0,0_random_140,0.1,0.8,0.15,10.633604,0.22817,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p8.png
0,0_random_140,0.2,0.8,0.15,10.631991,0.227677,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p8.png
0,0_random_140,0.3,0.8,0.15,10.631387,0.226957,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p8.png
0,0_random_140,0.4,0.8,0.15,10.621583,0.226871,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p8.png
0,0_random_140,0.5,0.8,0.15,10.624761,0.226117,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p8.png
0,0_random_140,0.6,0.8,0.15,10.607627,0.23069,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p8.png
0,0_random_140,0.7,0.8,0.15,10.501506,0.235626,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p8.png
0,0_random_140,0.8,0.8,0.15,10.673822,0.237926,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p8.png
0,0_random_140,0.9,0.8,0.15,10.296599,0.2524,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p8.png
0,0_random_140,1.0,0.8,0.15,10.079488,0.235623,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p8.png
0,0_random_140,0.0,0.9,0.15,9.618628,0.219986,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_0p9.png
0,0_random_140,0.1,0.9,0.15,9.618675,0.219737,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_0p9.png
0,0_random_140,0.2,0.9,0.15,9.61883,0.219477,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_0p9.png
0,0_random_140,0.3,0.9,0.15,9.617568,0.221016,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_0p9.png
0,0_random_140,0.4,0.9,0.15,9.61539,0.220532,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_0p9.png
0,0_random_140,0.5,0.9,0.15,9.619666,0.222551,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_0p9.png
0,0_random_140,0.6,0.9,0.15,9.653842,0.223747,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_0p9.png
0,0_random_140,0.7,0.9,0.15,9.618065,0.226401,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_0p9.png
0,0_random_140,0.8,0.9,0.15,9.661886,0.231872,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_0p9.png
0,0_random_140,0.9,0.9,0.15,9.31054,0.216255,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_0p9.png
0,0_random_140,1.0,0.9,0.15,9.374106,0.227743,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_0p9.png
0,0_random_140,0.0,1.0,0.15,9.043481,0.198174,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p0__t_end_1p0.png
0,0_random_140,0.1,1.0,0.15,9.043085,0.198681,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p1__t_end_1p0.png
0,0_random_140,0.2,1.0,0.15,9.043569,0.198421,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p2__t_end_1p0.png
0,0_random_140,0.3,1.0,0.15,9.041952,0.199015,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p3__t_end_1p0.png
0,0_random_140,0.4,1.0,0.15,9.040033,0.199378,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p4__t_end_1p0.png
0,0_random_140,0.5,1.0,0.15,9.039734,0.197332,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p5__t_end_1p0.png
0,0_random_140,0.6,1.0,0.15,9.060888,0.206415,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p6__t_end_1p0.png
0,0_random_140,0.7,1.0,0.15,9.095051,0.195162,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p7__t_end_1p0.png
0,0_random_140,0.8,1.0,0.15,9.181052,0.211536,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p8__t_end_1p0.png
0,0_random_140,0.9,1.0,0.15,9.075276,0.202077,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_0p9__t_end_1p0.png
0,0_random_140,1.0,1.0,0.15,9.244811,0.207999,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0p15/cells/t_start_1p0__t_end_1p0.png
0,0_random_140,0.0,0.0,0.0,27.444458,0.222502,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p0__t_end_0p0.png
0,0_random_140,0.1,0.0,0.0,27.418894,0.222791,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p1__t_end_0p0.png
0,0_random_140,0.2,0.0,0.0,27.370325,0.222159,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p2__t_end_0p0.png
0,0_random_140,0.3,0.0,0.0,27.196665,0.223639,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p3__t_end_0p0.png
0,0_random_140,0.4,0.0,0.0,26.740963,0.228281,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p4__t_end_0p0.png
0,0_random_140,0.5,0.0,0.0,25.300981,0.227598,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p5__t_end_0p0.png
0,0_random_140,0.6,0.0,0.0,21.477166,0.233341,/shared/ssd_30T/mirick/grid_metrics_sdturbo_random10_20260626_104807/0_random_140_000000000000/t_delta_0/cells/t_start_0p6__t_end_0p0.png
