sample_id,t_delta,t_start,t_end,psnr,clip_edited
321000000004,0.0,0.9,0.3,17.505624771118164,16.585853576660156
321000000004,0.0,1.0,0.3,15.297564506530762,12.7416353225708
321000000005,0.0,0.0,0.3,22.815717697143555,7.620395660400391
321000000005,0.0,0.1,0.3,22.805360794067383,7.5319671630859375
321000000005,0.0,0.2,0.3,22.70721435546875,7.471591949462891
321000000005,0.0,0.3,0.3,22.4771728515625,7.658833503723144
321000000005,0.0,0.4,0.3,22.0490951538086,7.588033199310303
321000000005,0.0,0.5,0.3,21.4293155670166,7.784636497497559
321000000005,0.0,0.6,0.3,19.441495895385746,7.681021213531494
321000000005,0.0,0.7,0.3,18.89309501647949,8.887656211853027
321000000005,0.0,0.8,0.3,17.038341522216797,12.850356101989746
321000000005,0.0,0.9,0.3,15.16394329071045,16.329265594482422
321000000005,0.0,1.0,0.3,14.956966400146484,10.091465950012209
321000000006,0.0,0.0,0.3,23.04177474975586,14.895346641540527
321000000006,0.0,0.1,0.3,22.944536209106445,15.340693473815918
321000000006,0.0,0.2,0.3,22.709402084350582,14.632813453674316
321000000006,0.0,0.3,0.3,22.223783493041992,14.710253715515137
321000000006,0.0,0.4,0.3,21.83377456665039,15.681889533996582
321000000006,0.0,0.5,0.3,21.03417015075684,13.026909828186035
321000000006,0.0,0.6,0.3,19.990949630737305,11.70634937286377
321000000006,0.0,0.7,0.3,19.07766342163086,18.679363250732425
321000000006,0.0,0.8,0.3,17.85788345336914,19.4920711517334
321000000006,0.0,0.9,0.3,15.9620361328125,16.957988739013672
321000000006,0.0,1.0,0.3,13.99835968017578,17.58278465270996
321000000007,0.0,0.0,0.3,20.12745857238769,14.889958381652832
321000000007,0.0,0.1,0.3,20.10209274291992,14.940841674804688
321000000007,0.0,0.2,0.3,20.007905960083008,14.604812622070312
321000000007,0.0,0.3,0.3,19.751882553100582,14.795745849609377
321000000007,0.0,0.4,0.3,19.54713630676269,15.329805374145508
321000000007,0.0,0.5,0.3,18.95566749572754,15.384838104248049
321000000007,0.0,0.6,0.3,16.092069625854492,14.640283584594728
321000000007,0.0,0.7,0.3,14.789986610412598,15.25900650024414
321000000007,0.0,0.8,0.3,14.365610122680664,13.89736270904541
321000000007,0.0,0.9,0.3,14.628006935119627,10.557489395141602
321000000007,0.0,1.0,0.3,14.445670127868652,12.819602966308594
321000000008,0.0,0.0,0.3,16.457937240600586,18.449281692504883
321000000008,0.0,0.1,0.3,16.450429916381836,19.20273208618164
321000000008,0.0,0.2,0.3,16.431026458740234,19.86626434326172
321000000008,0.0,0.3,0.3,16.343120574951172,19.953065872192383
321000000008,0.0,0.4,0.3,16.24818992614746,22.36435508728028
321000000008,0.0,0.5,0.3,15.96180820465088,22.44829750061035
321000000008,0.0,0.6,0.3,15.535616874694824,24.295053482055664
321000000008,0.0,0.7,0.3,14.996858596801758,21.77824211120605
321000000008,0.0,0.8,0.3,15.09658145904541,13.94848346710205
321000000008,0.0,0.9,0.3,14.692811012268066,21.684574127197266
321000000008,0.0,1.0,0.3,13.904451370239258,19.045135498046875
321000000009,0.0,0.0,0.3,24.8150634765625,24.694868087768555
321000000009,0.0,0.1,0.3,24.81852912902832,24.10553932189941
321000000009,0.0,0.2,0.3,24.827238082885746,24.1153621673584
321000000009,0.0,0.3,0.3,24.73006057739257,24.993635177612305
321000000009,0.0,0.4,0.3,24.4000301361084,24.753070831298828
