sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000004,0.0,0.8,0.3,16.84097671508789,25.288862228393555
912000000004,0.0,0.8,0.4,16.645835876464844,25.31690216064453
912000000004,0.0,0.8,0.5,16.350444793701172,23.766544342041016
912000000004,0.0,0.8,0.6,15.994401931762695,25.12213516235352
912000000004,0.0,0.8,0.7,14.115447998046877,24.798171997070312
912000000004,0.0,0.8,0.8,13.326475143432615,24.25323867797852
912000000004,0.0,0.8,0.9,13.4177885055542,24.278026580810547
912000000004,0.0,0.8,1.0,12.846887588500977,25.05146789550781
912000000004,0.0,0.9,0.0,15.418672561645508,24.841184616088867
912000000004,0.0,0.9,0.1,15.411785125732422,24.718063354492188
912000000004,0.0,0.9,0.2,15.39934539794922,24.75493049621582
912000000004,0.0,0.9,0.3,15.353248596191406,24.77906036376953
912000000004,0.0,0.9,0.4,15.277085304260254,25.20767974853516
912000000004,0.0,0.9,0.5,15.159810066223145,25.622764587402344
912000000004,0.0,0.9,0.6,14.54366970062256,26.36018943786621
912000000004,0.0,0.9,0.7,13.178571701049805,26.79281234741211
912000000004,0.0,0.9,0.8,13.114432334899902,26.581377029418945
912000000004,0.0,0.9,0.9,12.939966201782228,25.071239471435547
912000000004,0.0,0.9,1.0,12.163070678710938,23.96285629272461
912000000004,0.0,1.0,0.0,16.02465057373047,24.40047645568848
912000000004,0.0,1.0,0.1,16.00658416748047,24.35273170471192
912000000004,0.0,1.0,0.2,15.994428634643556,24.687788009643555
912000000004,0.0,1.0,0.3,15.970620155334473,25.018035888671875
912000000004,0.0,1.0,0.4,15.87134838104248,25.3118953704834
912000000004,0.0,1.0,0.5,15.547748565673828,24.604143142700195
912000000004,0.0,1.0,0.6,15.15309715270996,25.70804977416992
912000000004,0.0,1.0,0.7,14.136585235595703,25.6658878326416
912000000004,0.0,1.0,0.8,13.23275661468506,26.44101905822754
912000000004,0.0,1.0,0.9,12.643445014953612,26.124685287475582
912000000004,0.0,1.0,1.0,11.662604331970217,28.34123420715332
912000000005,0.0,0.0,0.0,27.21010971069336,25.80250740051269
912000000005,0.0,0.0,0.1,27.18718910217285,26.21381568908692
912000000005,0.0,0.0,0.2,27.118595123291016,26.067983627319336
912000000005,0.0,0.0,0.3,26.886625289916992,25.73916244506836
912000000005,0.0,0.0,0.4,26.68077278137207,25.62353515625
912000000005,0.0,0.0,0.5,26.26975440979004,26.318979263305664
912000000005,0.0,0.0,0.6,25.93570709228516,26.353853225708008
912000000005,0.0,0.0,0.7,23.60785484313965,26.39113044738769
912000000005,0.0,0.0,0.8,22.03118133544922,27.13488006591797
912000000005,0.0,0.0,0.9,18.8511905670166,27.94159698486328
912000000005,0.0,0.0,1.0,15.579811096191406,27.5068588256836
912000000005,0.0,0.1,0.0,27.190475463867188,26.14519500732422
912000000005,0.0,0.1,0.1,27.117589950561523,26.152362823486328
912000000005,0.0,0.1,0.2,27.05639266967773,26.057621002197266
912000000005,0.0,0.1,0.3,26.818256378173828,25.652793884277344
912000000005,0.0,0.1,0.4,26.61995887756348,25.51490592956543
912000000005,0.0,0.1,0.5,26.25180053710937,26.29560279846192
912000000005,0.0,0.1,0.6,25.91248321533203,26.1297664642334
