sample_id,category,t_start,t_end,t_delta,whole_psnr,clip_edited,image_path
2,0_random_140,0.75,0.0,0.0,15.613319,0.164138,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0.png
2,0_random_140,0.85,0.0,0.0,15.884794,0.131116,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0.png
2,0_random_140,0.0,0.1,0.0,25.133114,0.14223,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p1.png
2,0_random_140,0.05,0.1,0.0,25.102307,0.140165,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p1.png
2,0_random_140,0.15,0.1,0.0,24.90867,0.139982,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p1.png
2,0_random_140,0.25,0.1,0.0,24.626785,0.138576,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p1.png
2,0_random_140,0.35,0.1,0.0,23.545842,0.140948,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p1.png
2,0_random_140,0.45,0.1,0.0,22.008395,0.202954,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p1.png
2,0_random_140,0.55,0.1,0.0,19.852618,0.213347,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p1.png
2,0_random_140,0.65,0.1,0.0,17.7946,0.159576,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p1.png
2,0_random_140,0.75,0.1,0.0,15.662162,0.177823,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p1.png
2,0_random_140,0.85,0.1,0.0,16.032047,0.212852,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p1.png
2,0_random_140,0.0,0.2,0.0,23.313718,0.14119,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p2.png
2,0_random_140,0.05,0.2,0.0,23.28618,0.14062,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p2.png
2,0_random_140,0.15,0.2,0.0,23.137075,0.139733,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p2.png
2,0_random_140,0.25,0.2,0.0,22.821408,0.136025,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p2.png
2,0_random_140,0.35,0.2,0.0,21.975691,0.135431,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p2.png
2,0_random_140,0.45,0.2,0.0,20.895549,0.202694,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p2.png
2,0_random_140,0.55,0.2,0.0,19.264216,0.218653,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p2.png
2,0_random_140,0.65,0.2,0.0,17.611747,0.224686,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p2.png
2,0_random_140,0.75,0.2,0.0,15.484345,0.221929,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p2.png
2,0_random_140,0.85,0.2,0.0,15.946538,0.214982,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p2.png
2,0_random_140,0.0,0.3,0.0,21.465608,0.133567,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p3.png
2,0_random_140,0.05,0.3,0.0,21.447322,0.133127,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p3.png
2,0_random_140,0.15,0.3,0.0,21.368961,0.129903,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p3.png
2,0_random_140,0.25,0.3,0.0,21.179446,0.129563,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p3.png
2,0_random_140,0.35,0.3,0.0,20.340445,0.175817,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p3.png
2,0_random_140,0.45,0.3,0.0,19.570106,0.204331,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p3.png
2,0_random_140,0.55,0.3,0.0,18.298111,0.217088,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p3.png
2,0_random_140,0.65,0.3,0.0,16.949177,0.24336,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p3.png
2,0_random_140,0.75,0.3,0.0,15.06305,0.201537,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p3.png
2,0_random_140,0.85,0.3,0.0,15.67326,0.202187,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p3.png
2,0_random_140,0.0,0.4,0.0,19.100985,0.160648,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p4.png
2,0_random_140,0.05,0.4,0.0,19.092849,0.161483,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p4.png
2,0_random_140,0.15,0.4,0.0,19.05028,0.169898,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p4.png
2,0_random_140,0.25,0.4,0.0,18.985682,0.188607,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p4.png
2,0_random_140,0.35,0.4,0.0,18.697818,0.193955,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p4.png
2,0_random_140,0.45,0.4,0.0,17.983208,0.239316,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p4.png
2,0_random_140,0.55,0.4,0.0,17.048068,0.203888,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p4.png
2,0_random_140,0.65,0.4,0.0,16.041022,0.215954,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p4.png
2,0_random_140,0.75,0.4,0.0,14.702497,0.199727,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p4.png
2,0_random_140,0.85,0.4,0.0,15.061553,0.218003,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p4.png
2,0_random_140,0.0,0.5,0.0,17.220351,0.226102,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p5.png
2,0_random_140,0.05,0.5,0.0,17.21183,0.226163,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p5.png
2,0_random_140,0.15,0.5,0.0,17.182504,0.226528,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p5.png
2,0_random_140,0.25,0.5,0.0,17.13374,0.218637,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p5.png
2,0_random_140,0.35,0.5,0.0,17.11572,0.200482,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p5.png
2,0_random_140,0.45,0.5,0.0,16.521821,0.230602,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p5.png
2,0_random_140,0.55,0.5,0.0,15.834102,0.217692,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p5.png
2,0_random_140,0.65,0.5,0.0,15.055665,0.210226,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p5.png
2,0_random_140,0.75,0.5,0.0,14.237169,0.203841,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p5.png
2,0_random_140,0.85,0.5,0.0,14.574214,0.205739,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p5.png
2,0_random_140,0.0,0.6,0.0,15.32923,0.225261,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p6.png
2,0_random_140,0.05,0.6,0.0,15.326878,0.225347,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p6.png
2,0_random_140,0.15,0.6,0.0,15.314076,0.219905,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p6.png
2,0_random_140,0.25,0.6,0.0,15.286604,0.220754,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p6.png
2,0_random_140,0.35,0.6,0.0,15.24684,0.199001,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p6.png
2,0_random_140,0.45,0.6,0.0,15.065307,0.203548,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p6.png
2,0_random_140,0.55,0.6,0.0,14.555384,0.207707,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p6.png
2,0_random_140,0.65,0.6,0.0,13.919343,0.20553,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p6.png
2,0_random_140,0.75,0.6,0.0,13.486237,0.187524,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p6.png
2,0_random_140,0.85,0.6,0.0,13.455217,0.18273,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p6.png
2,0_random_140,0.0,0.7,0.0,13.133875,0.191613,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p7.png
2,0_random_140,0.05,0.7,0.0,13.130395,0.192212,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p7.png
2,0_random_140,0.15,0.7,0.0,13.11651,0.192292,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p7.png
2,0_random_140,0.25,0.7,0.0,13.130308,0.192366,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p7.png
2,0_random_140,0.35,0.7,0.0,13.123871,0.200265,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p7.png
2,0_random_140,0.45,0.7,0.0,13.16574,0.191675,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p7.png
2,0_random_140,0.55,0.7,0.0,13.266264,0.200046,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p7.png
2,0_random_140,0.65,0.7,0.0,12.611264,0.220773,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p7.png
2,0_random_140,0.75,0.7,0.0,12.35701,0.220569,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p7.png
2,0_random_140,0.85,0.7,0.0,12.188252,0.205162,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p7.png
2,0_random_140,0.0,0.8,0.0,11.806387,0.213423,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p8.png
2,0_random_140,0.05,0.8,0.0,11.809802,0.213564,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p8.png
2,0_random_140,0.15,0.8,0.0,11.81493,0.215531,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p8.png
2,0_random_140,0.25,0.8,0.0,11.799682,0.214051,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p8.png
2,0_random_140,0.35,0.8,0.0,11.621624,0.205196,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p8.png
2,0_random_140,0.45,0.8,0.0,11.81098,0.207885,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p8.png
2,0_random_140,0.55,0.8,0.0,11.873542,0.215366,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p8.png
2,0_random_140,0.65,0.8,0.0,11.70729,0.212491,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p8.png
2,0_random_140,0.75,0.8,0.0,11.764329,0.217251,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p8.png
2,0_random_140,0.85,0.8,0.0,11.15218,0.187928,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p8.png
2,0_random_140,0.0,0.9,0.0,10.061776,0.238039,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_0p9.png
2,0_random_140,0.05,0.9,0.0,10.057025,0.238017,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_0p9.png
2,0_random_140,0.15,0.9,0.0,10.050059,0.241295,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_0p9.png
2,0_random_140,0.25,0.9,0.0,9.99419,0.253712,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_0p9.png
2,0_random_140,0.35,0.9,0.0,9.927609,0.242558,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_0p9.png
2,0_random_140,0.45,0.9,0.0,9.857223,0.241099,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_0p9.png
2,0_random_140,0.55,0.9,0.0,9.931864,0.230184,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_0p9.png
2,0_random_140,0.65,0.9,0.0,10.190452,0.213663,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_0p9.png
2,0_random_140,0.75,0.9,0.0,10.283343,0.203889,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_0p9.png
2,0_random_140,0.85,0.9,0.0,10.26364,0.250427,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_0p9.png
2,0_random_140,0.0,1.0,0.0,9.928416,0.212475,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0__t_end_1.png
2,0_random_140,0.05,1.0,0.0,9.927164,0.210878,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p05__t_end_1.png
2,0_random_140,0.15,1.0,0.0,9.923434,0.206285,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p15__t_end_1.png
2,0_random_140,0.25,1.0,0.0,9.925738,0.207821,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p25__t_end_1.png
2,0_random_140,0.35,1.0,0.0,9.913167,0.210943,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p35__t_end_1.png
2,0_random_140,0.45,1.0,0.0,9.893576,0.217705,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p45__t_end_1.png
2,0_random_140,0.55,1.0,0.0,9.815002,0.21878,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p55__t_end_1.png
2,0_random_140,0.65,1.0,0.0,9.717735,0.215057,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p65__t_end_1.png
2,0_random_140,0.75,1.0,0.0,9.582997,0.221508,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p75__t_end_1.png
2,0_random_140,0.85,1.0,0.0,9.953241,0.218576,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000002/t_delta_0/cells/t_start_0p85__t_end_1.png
3,0_random_140,0.0,0.0,0.0,27.876728,0.181479,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0__t_end_0.png
3,0_random_140,0.05,0.0,0.0,27.823845,0.180264,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p05__t_end_0.png
3,0_random_140,0.15,0.0,0.0,27.361766,0.181791,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p15__t_end_0.png
3,0_random_140,0.25,0.0,0.0,26.474382,0.192793,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p25__t_end_0.png
3,0_random_140,0.35,0.0,0.0,25.033811,0.196456,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p35__t_end_0.png
3,0_random_140,0.45,0.0,0.0,22.069856,0.206729,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p45__t_end_0.png
3,0_random_140,0.55,0.0,0.0,19.542881,0.187183,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p55__t_end_0.png
3,0_random_140,0.65,0.0,0.0,17.361909,0.218129,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p65__t_end_0.png
3,0_random_140,0.75,0.0,0.0,16.81798,0.196731,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p75__t_end_0.png
3,0_random_140,0.85,0.0,0.0,15.444862,0.258962,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p85__t_end_0.png
3,0_random_140,0.0,0.1,0.0,24.891638,0.200002,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0__t_end_0p1.png
3,0_random_140,0.05,0.1,0.0,24.862066,0.200687,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p05__t_end_0p1.png
3,0_random_140,0.15,0.1,0.0,24.567582,0.21675,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p15__t_end_0p1.png
3,0_random_140,0.25,0.1,0.0,24.193751,0.2778,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p25__t_end_0p1.png
3,0_random_140,0.35,0.1,0.0,23.396462,0.277975,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p35__t_end_0p1.png
3,0_random_140,0.45,0.1,0.0,21.647967,0.304655,/data/home/mirick/ChordEdit/ablation_outputs/grid_metrics_random140_tstart_sweep_20260626_130536/0_random_140_000000000003/t_delta_0/cells/t_start_0p45__t_end_0p1.png
