sample_id,category,t_start,t_end,t_delta,psnr,clip_similarity_target_image_edit_part,cell_path
00000017,annotation_images,0.4,0.4,0.0,20.282108306884766,22.241947174072266,/00000017/cells/t_start_0p4__t_end_0p4.jpg
00000017,annotation_images,0.4,0.5,0.0,18.66691780090332,26.010820388793945,/00000017/cells/t_start_0p4__t_end_0p5.jpg
00000017,annotation_images,0.4,0.6,0.0,16.589704513549805,26.36359405517578,/00000017/cells/t_start_0p4__t_end_0p6.jpg
00000017,annotation_images,0.4,0.7,0.0,14.902984619140625,25.576805114746094,/00000017/cells/t_start_0p4__t_end_0p7.jpg
00000017,annotation_images,0.4,0.8,0.0,13.767105102539062,24.362520217895508,/00000017/cells/t_start_0p4__t_end_0p8.jpg
00000017,annotation_images,0.4,0.9,0.0,12.014881134033203,29.473793029785156,/00000017/cells/t_start_0p4__t_end_0p9.jpg
00000017,annotation_images,0.4,1.0,0.0,10.116147994995117,23.761817932128906,/00000017/cells/t_start_0p4__t_end_1p0.jpg
00000017,annotation_images,0.5,0.0,0.0,20.1704044342041,20.74347496032715,/00000017/cells/t_start_0p5__t_end_0p0.jpg
00000017,annotation_images,0.5,0.1,0.0,20.225393295288086,27.25943374633789,/00000017/cells/t_start_0p5__t_end_0p1.jpg
00000017,annotation_images,0.5,0.2,0.0,19.73350715637207,27.114957809448242,/00000017/cells/t_start_0p5__t_end_0p2.jpg
00000017,annotation_images,0.5,0.3,0.0,19.016538619995117,26.795488357543945,/00000017/cells/t_start_0p5__t_end_0p3.jpg
00000017,annotation_images,0.5,0.4,0.0,18.153430938720703,26.661550521850586,/00000017/cells/t_start_0p5__t_end_0p4.jpg
00000017,annotation_images,0.5,0.5,0.0,17.135129928588867,32.00556182861328,/00000017/cells/t_start_0p5__t_end_0p5.jpg
00000017,annotation_images,0.5,0.6,0.0,15.778388977050781,31.583494186401367,/00000017/cells/t_start_0p5__t_end_0p6.jpg
00000017,annotation_images,0.5,0.7,0.0,14.361738204956055,31.577983856201172,/00000017/cells/t_start_0p5__t_end_0p7.jpg
00000017,annotation_images,0.5,0.8,0.0,13.689273834228516,27.4129695892334,/00000017/cells/t_start_0p5__t_end_0p8.jpg
00000017,annotation_images,0.5,0.9,0.0,11.984162330627441,28.53165054321289,/00000017/cells/t_start_0p5__t_end_0p9.jpg
00000017,annotation_images,0.5,1.0,0.0,10.080232620239258,26.14341926574707,/00000017/cells/t_start_0p5__t_end_1p0.jpg
00000017,annotation_images,0.6,0.0,0.0,18.145553588867188,17.300525665283203,/00000017/cells/t_start_0p6__t_end_0p0.jpg
00000017,annotation_images,0.6,0.1,0.0,18.383041381835938,23.158050537109375,/00000017/cells/t_start_0p6__t_end_0p1.jpg
00000017,annotation_images,0.6,0.2,0.0,18.205005645751953,24.715953826904297,/00000017/cells/t_start_0p6__t_end_0p2.jpg
00000017,annotation_images,0.6,0.3,0.0,17.63890266418457,23.351184844970703,/00000017/cells/t_start_0p6__t_end_0p3.jpg
00000017,annotation_images,0.6,0.4,0.0,16.917678833007812,22.86909294128418,/00000017/cells/t_start_0p6__t_end_0p4.jpg
00000017,annotation_images,0.6,0.5,0.0,16.00432586669922,27.257198333740234,/00000017/cells/t_start_0p6__t_end_0p5.jpg
00000017,annotation_images,0.6,0.6,0.0,15.067242622375488,28.502655029296875,/00000017/cells/t_start_0p6__t_end_0p6.jpg
00000017,annotation_images,0.6,0.7,0.0,14.04281997680664,26.426101684570312,/00000017/cells/t_start_0p6__t_end_0p7.jpg
00000017,annotation_images,0.6,0.8,0.0,13.380083084106445,27.90020751953125,/00000017/cells/t_start_0p6__t_end_0p8.jpg
00000017,annotation_images,0.6,0.9,0.0,12.019543647766113,29.50437355041504,/00000017/cells/t_start_0p6__t_end_0p9.jpg
00000017,annotation_images,0.6,1.0,0.0,10.040630340576172,24.504980087280273,/00000017/cells/t_start_0p6__t_end_1p0.jpg
00000017,annotation_images,0.7,0.0,0.0,16.75249481201172,17.119443893432617,/00000017/cells/t_start_0p7__t_end_0p0.jpg
00000017,annotation_images,0.7,0.1,0.0,16.970722198486328,24.656368255615234,/00000017/cells/t_start_0p7__t_end_0p1.jpg
00000017,annotation_images,0.7,0.2,0.0,16.870716094970703,25.310117721557617,/00000017/cells/t_start_0p7__t_end_0p2.jpg
00000017,annotation_images,0.7,0.3,0.0,16.390850067138672,25.338977813720703,/00000017/cells/t_start_0p7__t_end_0p3.jpg
00000017,annotation_images,0.7,0.4,0.0,15.78597640991211,24.867809295654297,/00000017/cells/t_start_0p7__t_end_0p4.jpg
00000017,annotation_images,0.7,0.5,0.0,15.07372760772705,26.031150817871094,/00000017/cells/t_start_0p7__t_end_0p5.jpg
00000017,annotation_images,0.7,0.6,0.0,14.499706268310547,30.12435531616211,/00000017/cells/t_start_0p7__t_end_0p6.jpg
00000017,annotation_images,0.7,0.7,0.0,13.761543273925781,28.715354919433594,/00000017/cells/t_start_0p7__t_end_0p7.jpg
00000017,annotation_images,0.7,0.8,0.0,13.318496704101562,28.353517532348633,/00000017/cells/t_start_0p7__t_end_0p8.jpg
00000017,annotation_images,0.7,0.9,0.0,11.904232025146484,27.728759765625,/00000017/cells/t_start_0p7__t_end_0p9.jpg
00000017,annotation_images,0.7,1.0,0.0,9.955942153930664,22.955442428588867,/00000017/cells/t_start_0p7__t_end_1p0.jpg
00000017,annotation_images,0.8,0.0,0.0,15.584362983703613,17.199691772460938,/00000017/cells/t_start_0p8__t_end_0p0.jpg
00000017,annotation_images,0.8,0.1,0.0,15.65670108795166,22.248083114624023,/00000017/cells/t_start_0p8__t_end_0p1.jpg
00000017,annotation_images,0.8,0.2,0.0,15.539447784423828,24.773563385009766,/00000017/cells/t_start_0p8__t_end_0p2.jpg
00000017,annotation_images,0.8,0.3,0.0,15.237066268920898,24.733919143676758,/00000017/cells/t_start_0p8__t_end_0p3.jpg
00000017,annotation_images,0.8,0.4,0.0,15.075777053833008,28.389989852905273,/00000017/cells/t_start_0p8__t_end_0p4.jpg
00000017,annotation_images,0.8,0.5,0.0,14.499000549316406,29.049358367919922,/00000017/cells/t_start_0p8__t_end_0p5.jpg
00000017,annotation_images,0.8,0.6,0.0,13.894916534423828,27.347225189208984,/00000017/cells/t_start_0p8__t_end_0p6.jpg
00000017,annotation_images,0.8,0.7,0.0,13.473237991333008,27.325767517089844,/00000017/cells/t_start_0p8__t_end_0p7.jpg
00000017,annotation_images,0.8,0.8,0.0,13.088231086730957,30.136077880859375,/00000017/cells/t_start_0p8__t_end_0p8.jpg
00000017,annotation_images,0.8,0.9,0.0,12.008480072021484,28.15970802307129,/00000017/cells/t_start_0p8__t_end_0p9.jpg
00000017,annotation_images,0.8,1.0,0.0,10.041934967041016,24.12490463256836,/00000017/cells/t_start_0p8__t_end_1p0.jpg
00000017,annotation_images,0.9,0.0,0.0,13.65966796875,13.570555686950684,/00000017/cells/t_start_0p9__t_end_0p0.jpg
00000017,annotation_images,0.9,0.1,0.0,13.826404571533203,17.969196319580078,/00000017/cells/t_start_0p9__t_end_0p1.jpg
00000017,annotation_images,0.9,0.2,0.0,13.929840087890625,22.711938858032227,/00000017/cells/t_start_0p9__t_end_0p2.jpg
00000017,annotation_images,0.9,0.3,0.0,13.962983131408691,25.618345260620117,/00000017/cells/t_start_0p9__t_end_0p3.jpg
00000017,annotation_images,0.9,0.4,0.0,13.914606094360352,27.965360641479492,/00000017/cells/t_start_0p9__t_end_0p4.jpg
00000017,annotation_images,0.9,0.5,0.0,14.054645538330078,29.42383575439453,/00000017/cells/t_start_0p9__t_end_0p5.jpg
00000017,annotation_images,0.9,0.6,0.0,13.658537864685059,28.17757797241211,/00000017/cells/t_start_0p9__t_end_0p6.jpg
00000017,annotation_images,0.9,0.7,0.0,12.926612854003906,30.57186508178711,/00000017/cells/t_start_0p9__t_end_0p7.jpg
00000017,annotation_images,0.9,0.8,0.0,12.499431610107422,27.451610565185547,/00000017/cells/t_start_0p9__t_end_0p8.jpg
00000017,annotation_images,0.9,0.9,0.0,12.094584465026855,28.81159782409668,/00000017/cells/t_start_0p9__t_end_0p9.jpg
00000017,annotation_images,0.9,1.0,0.0,10.010395050048828,28.699007034301758,/00000017/cells/t_start_0p9__t_end_1p0.jpg
00000017,annotation_images,1.0,0.0,0.0,13.228620529174805,15.185001373291016,/00000017/cells/t_start_1p0__t_end_0p0.jpg
00000017,annotation_images,1.0,0.1,0.0,13.45752239227295,14.36189079284668,/00000017/cells/t_start_1p0__t_end_0p1.jpg
00000017,annotation_images,1.0,0.2,0.0,13.498574256896973,14.065866470336914,/00000017/cells/t_start_1p0__t_end_0p2.jpg
00000017,annotation_images,1.0,0.3,0.0,13.460014343261719,18.860366821289062,/00000017/cells/t_start_1p0__t_end_0p3.jpg
00000017,annotation_images,1.0,0.4,0.0,13.400484085083008,23.278881072998047,/00000017/cells/t_start_1p0__t_end_0p4.jpg
00000017,annotation_images,1.0,0.5,0.0,13.391777038574219,22.571779251098633,/00000017/cells/t_start_1p0__t_end_0p5.jpg
00000017,annotation_images,1.0,0.6,0.0,13.194696426391602,22.57772445678711,/00000017/cells/t_start_1p0__t_end_0p6.jpg
00000017,annotation_images,1.0,0.7,0.0,12.473320007324219,27.939552307128906,/00000017/cells/t_start_1p0__t_end_0p7.jpg
00000017,annotation_images,1.0,0.8,0.0,11.982206344604492,28.866535186767578,/00000017/cells/t_start_1p0__t_end_0p8.jpg
00000017,annotation_images,1.0,0.9,0.0,11.585084915161133,29.206335067749023,/00000017/cells/t_start_1p0__t_end_0p9.jpg
00000017,annotation_images,1.0,1.0,0.0,9.77035140991211,23.769214630126953,/00000017/cells/t_start_1p0__t_end_1p0.jpg
00000018,annotation_images,0.0,0.0,0.0,30.57757568359375,17.880943298339844,/00000018/cells/t_start_0p0__t_end_0p0.jpg
00000018,annotation_images,0.0,0.1,0.0,27.240772247314453,17.45947265625,/00000018/cells/t_start_0p0__t_end_0p1.jpg
00000018,annotation_images,0.0,0.2,0.0,25.93019676208496,19.19101905822754,/00000018/cells/t_start_0p0__t_end_0p2.jpg
00000018,annotation_images,0.0,0.3,0.0,24.681171417236328,18.73859977722168,/00000018/cells/t_start_0p0__t_end_0p3.jpg
00000018,annotation_images,0.0,0.4,0.0,23.425296783447266,19.757579803466797,/00000018/cells/t_start_0p0__t_end_0p4.jpg
00000018,annotation_images,0.0,0.5,0.0,21.91486358642578,18.108612060546875,/00000018/cells/t_start_0p0__t_end_0p5.jpg
00000018,annotation_images,0.0,0.6,0.0,19.813648223876953,18.753721237182617,/00000018/cells/t_start_0p0__t_end_0p6.jpg
00000018,annotation_images,0.0,0.7,0.0,18.095333099365234,15.844000816345215,/00000018/cells/t_start_0p0__t_end_0p7.jpg
00000018,annotation_images,0.0,0.8,0.0,14.660344123840332,17.403236389160156,/00000018/cells/t_start_0p0__t_end_0p8.jpg
00000018,annotation_images,0.0,0.9,0.0,12.685837745666504,26.967058181762695,/00000018/cells/t_start_0p0__t_end_0p9.jpg
00000018,annotation_images,0.0,1.0,0.0,11.526769638061523,26.099109649658203,/00000018/cells/t_start_0p0__t_end_1p0.jpg
00000018,annotation_images,0.1,0.0,0.0,30.364540100097656,18.697967529296875,/00000018/cells/t_start_0p1__t_end_0p0.jpg
00000018,annotation_images,0.1,0.1,0.0,27.15353012084961,18.986072540283203,/00000018/cells/t_start_0p1__t_end_0p1.jpg
00000018,annotation_images,0.1,0.2,0.0,25.885597229003906,18.37575340270996,/00000018/cells/t_start_0p1__t_end_0p2.jpg
00000018,annotation_images,0.1,0.3,0.0,24.66609001159668,19.477842330932617,/00000018/cells/t_start_0p1__t_end_0p3.jpg
00000018,annotation_images,0.1,0.4,0.0,23.373125076293945,19.4505615234375,/00000018/cells/t_start_0p1__t_end_0p4.jpg
00000018,annotation_images,0.1,0.5,0.0,21.90190315246582,18.131614685058594,/00000018/cells/t_start_0p1__t_end_0p5.jpg
00000018,annotation_images,0.1,0.6,0.0,19.808549880981445,19.527637481689453,/00000018/cells/t_start_0p1__t_end_0p6.jpg
00000018,annotation_images,0.1,0.7,0.0,18.125917434692383,17.329349517822266,/00000018/cells/t_start_0p1__t_end_0p7.jpg
00000018,annotation_images,0.1,0.8,0.0,14.65394115447998,18.08308219909668,/00000018/cells/t_start_0p1__t_end_0p8.jpg
00000018,annotation_images,0.1,0.9,0.0,12.690286636352539,26.937353134155273,/00000018/cells/t_start_0p1__t_end_0p9.jpg
00000018,annotation_images,0.1,1.0,0.0,11.530649185180664,25.952064514160156,/00000018/cells/t_start_0p1__t_end_1p0.jpg
00000018,annotation_images,0.2,0.0,0.0,29.342363357543945,19.89980697631836,/00000018/cells/t_start_0p2__t_end_0p0.jpg
00000018,annotation_images,0.2,0.1,0.0,26.80359649658203,21.648765563964844,/00000018/cells/t_start_0p2__t_end_0p1.jpg
00000018,annotation_images,0.2,0.2,0.0,25.511465072631836,20.717926025390625,/00000018/cells/t_start_0p2__t_end_0p2.jpg
00000018,annotation_images,0.2,0.3,0.0,24.45087432861328,17.37273597717285,/00000018/cells/t_start_0p2__t_end_0p3.jpg
00000018,annotation_images,0.2,0.4,0.0,23.394439697265625,19.941497802734375,/00000018/cells/t_start_0p2__t_end_0p4.jpg
00000018,annotation_images,0.2,0.5,0.0,21.972829818725586,20.235118865966797,/00000018/cells/t_start_0p2__t_end_0p5.jpg
00000018,annotation_images,0.2,0.6,0.0,19.81398582458496,22.908571243286133,/00000018/cells/t_start_0p2__t_end_0p6.jpg
00000018,annotation_images,0.2,0.7,0.0,18.1263370513916,19.454483032226562,/00000018/cells/t_start_0p2__t_end_0p7.jpg
00000018,annotation_images,0.2,0.8,0.0,14.677528381347656,17.362625122070312,/00000018/cells/t_start_0p2__t_end_0p8.jpg
00000018,annotation_images,0.2,0.9,0.0,12.710836410522461,26.935077667236328,/00000018/cells/t_start_0p2__t_end_0p9.jpg
00000018,annotation_images,0.2,1.0,0.0,11.533354759216309,25.94955825805664,/00000018/cells/t_start_0p2__t_end_1p0.jpg
00000018,annotation_images,0.3,0.0,0.0,27.496633529663086,20.23102569580078,/00000018/cells/t_start_0p3__t_end_0p0.jpg
00000018,annotation_images,0.3,0.1,0.0,26.181015014648438,19.5872745513916,/00000018/cells/t_start_0p3__t_end_0p1.jpg
00000018,annotation_images,0.3,0.2,0.0,24.930849075317383,21.508092880249023,/00000018/cells/t_start_0p3__t_end_0p2.jpg
00000018,annotation_images,0.3,0.3,0.0,23.79929542541504,17.829524993896484,/00000018/cells/t_start_0p3__t_end_0p3.jpg
00000018,annotation_images,0.3,0.4,0.0,22.68344497680664,20.68541717529297,/00000018/cells/t_start_0p3__t_end_0p4.jpg
00000018,annotation_images,0.3,0.5,0.0,21.67568016052246,21.773759841918945,/00000018/cells/t_start_0p3__t_end_0p5.jpg
00000018,annotation_images,0.3,0.6,0.0,19.553564071655273,21.561973571777344,/00000018/cells/t_start_0p3__t_end_0p6.jpg
00000018,annotation_images,0.3,0.7,0.0,17.92409896850586,21.193885803222656,/00000018/cells/t_start_0p3__t_end_0p7.jpg
00000018,annotation_images,0.3,0.8,0.0,14.609809875488281,19.023300170898438,/00000018/cells/t_start_0p3__t_end_0p8.jpg
00000018,annotation_images,0.3,0.9,0.0,12.700778007507324,27.83871841430664,/00000018/cells/t_start_0p3__t_end_0p9.jpg
00000018,annotation_images,0.3,1.0,0.0,11.549449920654297,25.78716278076172,/00000018/cells/t_start_0p3__t_end_1p0.jpg
00000018,annotation_images,0.4,0.0,0.0,25.894506454467773,20.873435974121094,/00000018/cells/t_start_0p4__t_end_0p0.jpg
00000018,annotation_images,0.4,0.1,0.0,25.68100357055664,25.01354217529297,/00000018/cells/t_start_0p4__t_end_0p1.jpg
00000018,annotation_images,0.4,0.2,0.0,24.590662002563477,19.804325103759766,/00000018/cells/t_start_0p4__t_end_0p2.jpg
00000018,annotation_images,0.4,0.3,0.0,23.490707397460938,19.739038467407227,/00000018/cells/t_start_0p4__t_end_0p3.jpg
00000018,annotation_images,0.4,0.4,0.0,22.138154983520508,17.826566696166992,/00000018/cells/t_start_0p4__t_end_0p4.jpg
00000018,annotation_images,0.4,0.5,0.0,20.807342529296875,16.697372436523438,/00000018/cells/t_start_0p4__t_end_0p5.jpg
00000018,annotation_images,0.4,0.6,0.0,19.426040649414062,20.845630645751953,/00000018/cells/t_start_0p4__t_end_0p6.jpg
00000018,annotation_images,0.4,0.7,0.0,17.73056983947754,21.17198371887207,/00000018/cells/t_start_0p4__t_end_0p7.jpg
00000018,annotation_images,0.4,0.8,0.0,14.82774543762207,27.603744506835938,/00000018/cells/t_start_0p4__t_end_0p8.jpg
00000018,annotation_images,0.4,0.9,0.0,12.784231185913086,27.22265625,/00000018/cells/t_start_0p4__t_end_0p9.jpg
00000018,annotation_images,0.4,1.0,0.0,11.510991096496582,25.42414093017578,/00000018/cells/t_start_0p4__t_end_1p0.jpg
00000018,annotation_images,0.5,0.0,0.0,23.64069366455078,20.53099822998047,/00000018/cells/t_start_0p5__t_end_0p0.jpg
00000018,annotation_images,0.5,0.1,0.0,24.052947998046875,20.91505241394043,/00000018/cells/t_start_0p5__t_end_0p1.jpg
00000018,annotation_images,0.5,0.2,0.0,23.736572265625,20.51804542541504,/00000018/cells/t_start_0p5__t_end_0p2.jpg
00000018,annotation_images,0.5,0.3,0.0,22.72709083557129,19.687902450561523,/00000018/cells/t_start_0p5__t_end_0p3.jpg
00000018,annotation_images,0.5,0.4,0.0,21.664772033691406,19.902599334716797,/00000018/cells/t_start_0p5__t_end_0p4.jpg
00000018,annotation_images,0.5,0.5,0.0,20.65925407409668,16.809473037719727,/00000018/cells/t_start_0p5__t_end_0p5.jpg
00000018,annotation_images,0.5,0.6,0.0,19.25275993347168,19.346879959106445,/00000018/cells/t_start_0p5__t_end_0p6.jpg
00000018,annotation_images,0.5,0.7,0.0,17.533771514892578,21.418853759765625,/00000018/cells/t_start_0p5__t_end_0p7.jpg
00000018,annotation_images,0.5,0.8,0.0,15.366960525512695,26.145591735839844,/00000018/cells/t_start_0p5__t_end_0p8.jpg
00000018,annotation_images,0.5,0.9,0.0,12.810296058654785,26.191431045532227,/00000018/cells/t_start_0p5__t_end_0p9.jpg
00000018,annotation_images,0.5,1.0,0.0,11.348194122314453,24.461307525634766,/00000018/cells/t_start_0p5__t_end_1p0.jpg
00000018,annotation_images,0.6,0.0,0.0,20.23956298828125,18.83155632019043,/00000018/cells/t_start_0p6__t_end_0p0.jpg
00000018,annotation_images,0.6,0.1,0.0,20.589492797851562,20.39487075805664,/00000018/cells/t_start_0p6__t_end_0p1.jpg
00000018,annotation_images,0.6,0.2,0.0,20.782360076904297,25.739770889282227,/00000018/cells/t_start_0p6__t_end_0p2.jpg
00000018,annotation_images,0.6,0.3,0.0,20.741796493530273,23.316837310791016,/00000018/cells/t_start_0p6__t_end_0p3.jpg
00000018,annotation_images,0.6,0.4,0.0,20.000469207763672,24.47677993774414,/00000018/cells/t_start_0p6__t_end_0p4.jpg
00000018,annotation_images,0.6,0.5,0.0,19.014867782592773,21.756885528564453,/00000018/cells/t_start_0p6__t_end_0p5.jpg
00000018,annotation_images,0.6,0.6,0.0,17.92559051513672,22.07799530029297,/00000018/cells/t_start_0p6__t_end_0p6.jpg
00000018,annotation_images,0.6,0.7,0.0,16.60494613647461,23.608715057373047,/00000018/cells/t_start_0p6__t_end_0p7.jpg
00000018,annotation_images,0.6,0.8,0.0,15.177995681762695,27.1418514251709,/00000018/cells/t_start_0p6__t_end_0p8.jpg
00000018,annotation_images,0.6,0.9,0.0,12.960599899291992,26.10897445678711,/00000018/cells/t_start_0p6__t_end_0p9.jpg
00000018,annotation_images,0.6,1.0,0.0,11.32866096496582,25.375211715698242,/00000018/cells/t_start_0p6__t_end_1p0.jpg
00000018,annotation_images,0.7,0.0,0.0,17.69028091430664,20.498872756958008,/00000018/cells/t_start_0p7__t_end_0p0.jpg
00000018,annotation_images,0.7,0.1,0.0,18.11255645751953,20.475149154663086,/00000018/cells/t_start_0p7__t_end_0p1.jpg
00000018,annotation_images,0.7,0.2,0.0,18.428922653198242,19.516328811645508,/00000018/cells/t_start_0p7__t_end_0p2.jpg
00000018,annotation_images,0.7,0.3,0.0,18.438962936401367,21.347103118896484,/00000018/cells/t_start_0p7__t_end_0p3.jpg
00000018,annotation_images,0.7,0.4,0.0,18.602384567260742,19.690231323242188,/00000018/cells/t_start_0p7__t_end_0p4.jpg
00000018,annotation_images,0.7,0.5,0.0,18.19579315185547,21.041963577270508,/00000018/cells/t_start_0p7__t_end_0p5.jpg
00000018,annotation_images,0.7,0.6,0.0,17.185773849487305,17.77665138244629,/00000018/cells/t_start_0p7__t_end_0p6.jpg
00000018,annotation_images,0.7,0.7,0.0,15.773017883300781,16.698204040527344,/00000018/cells/t_start_0p7__t_end_0p7.jpg
00000018,annotation_images,0.7,0.8,0.0,15.140252113342285,24.682254791259766,/00000018/cells/t_start_0p7__t_end_0p8.jpg
00000018,annotation_images,0.7,0.9,0.0,13.381223678588867,27.31325340270996,/00000018/cells/t_start_0p7__t_end_0p9.jpg
00000018,annotation_images,0.7,1.0,0.0,11.503043174743652,25.41908073425293,/00000018/cells/t_start_0p7__t_end_1p0.jpg
00000018,annotation_images,0.8,0.0,0.0,17.294166564941406,18.413219451904297,/00000018/cells/t_start_0p8__t_end_0p0.jpg
00000018,annotation_images,0.8,0.1,0.0,18.0010986328125,20.15460205078125,/00000018/cells/t_start_0p8__t_end_0p1.jpg
00000018,annotation_images,0.8,0.2,0.0,18.30429458618164,24.093965530395508,/00000018/cells/t_start_0p8__t_end_0p2.jpg
00000018,annotation_images,0.8,0.3,0.0,18.78103256225586,24.564376831054688,/00000018/cells/t_start_0p8__t_end_0p3.jpg
00000018,annotation_images,0.8,0.4,0.0,18.784122467041016,20.72598648071289,/00000018/cells/t_start_0p8__t_end_0p4.jpg
00000018,annotation_images,0.8,0.5,0.0,18.669742584228516,18.975955963134766,/00000018/cells/t_start_0p8__t_end_0p5.jpg
00000018,annotation_images,0.8,0.6,0.0,18.458635330200195,21.624658584594727,/00000018/cells/t_start_0p8__t_end_0p6.jpg
00000018,annotation_images,0.8,0.7,0.0,17.37157440185547,18.79518699645996,/00000018/cells/t_start_0p8__t_end_0p7.jpg
00000018,annotation_images,0.8,0.8,0.0,15.246964454650879,20.001148223876953,/00000018/cells/t_start_0p8__t_end_0p8.jpg
00000018,annotation_images,0.8,0.9,0.0,12.837777137756348,25.196224212646484,/00000018/cells/t_start_0p8__t_end_0p9.jpg
00000018,annotation_images,0.8,1.0,0.0,11.259013175964355,25.384658813476562,/00000018/cells/t_start_0p8__t_end_1p0.jpg
00000018,annotation_images,0.9,0.0,0.0,15.631150245666504,19.4941349029541,/00000018/cells/t_start_0p9__t_end_0p0.jpg
00000018,annotation_images,0.9,0.1,0.0,16.310115814208984,22.559185028076172,/00000018/cells/t_start_0p9__t_end_0p1.jpg
00000018,annotation_images,0.9,0.2,0.0,16.672971725463867,18.476781845092773,/00000018/cells/t_start_0p9__t_end_0p2.jpg
00000018,annotation_images,0.9,0.3,0.0,16.787607192993164,21.619964599609375,/00000018/cells/t_start_0p9__t_end_0p3.jpg
00000018,annotation_images,0.9,0.4,0.0,16.944345474243164,19.44964027404785,/00000018/cells/t_start_0p9__t_end_0p4.jpg
00000018,annotation_images,0.9,0.5,0.0,16.51633071899414,29.279010772705078,/00000018/cells/t_start_0p9__t_end_0p5.jpg
00000018,annotation_images,0.9,0.6,0.0,15.728172302246094,29.9875431060791,/00000018/cells/t_start_0p9__t_end_0p6.jpg
00000018,annotation_images,0.9,0.7,0.0,15.477657318115234,25.371694564819336,/00000018/cells/t_start_0p9__t_end_0p7.jpg
00000018,annotation_images,0.9,0.8,0.0,14.939069747924805,27.873462677001953,/00000018/cells/t_start_0p9__t_end_0p8.jpg
00000018,annotation_images,0.9,0.9,0.0,13.026582717895508,27.48748016357422,/00000018/cells/t_start_0p9__t_end_0p9.jpg
00000018,annotation_images,0.9,1.0,0.0,11.267390251159668,25.675783157348633,/00000018/cells/t_start_0p9__t_end_1p0.jpg
00000018,annotation_images,1.0,0.0,0.0,14.10065746307373,17.87765121459961,/00000018/cells/t_start_1p0__t_end_0p0.jpg
00000018,annotation_images,1.0,0.1,0.0,14.61320686340332,19.527414321899414,/00000018/cells/t_start_1p0__t_end_0p1.jpg
00000018,annotation_images,1.0,0.2,0.0,14.858274459838867,18.915685653686523,/00000018/cells/t_start_1p0__t_end_0p2.jpg
00000018,annotation_images,1.0,0.3,0.0,14.809429168701172,18.754104614257812,/00000018/cells/t_start_1p0__t_end_0p3.jpg
00000018,annotation_images,1.0,0.4,0.0,15.016499519348145,24.472251892089844,/00000018/cells/t_start_1p0__t_end_0p4.jpg
00000018,annotation_images,1.0,0.5,0.0,14.764120101928711,27.73687171936035,/00000018/cells/t_start_1p0__t_end_0p5.jpg
00000018,annotation_images,1.0,0.6,0.0,14.563270568847656,25.382495880126953,/00000018/cells/t_start_1p0__t_end_0p6.jpg
00000018,annotation_images,1.0,0.7,0.0,14.25802993774414,25.738985061645508,/00000018/cells/t_start_1p0__t_end_0p7.jpg
00000018,annotation_images,1.0,0.8,0.0,12.930154800415039,26.55725860595703,/00000018/cells/t_start_1p0__t_end_0p8.jpg
00000018,annotation_images,1.0,0.9,0.0,11.842830657958984,26.09262466430664,/00000018/cells/t_start_1p0__t_end_0p9.jpg
00000018,annotation_images,1.0,1.0,0.0,11.12618637084961,26.00467872619629,/00000018/cells/t_start_1p0__t_end_1p0.jpg
00000019,annotation_images,0.0,0.0,0.0,33.31578826904297,20.08702278137207,/00000019/cells/t_start_0p0__t_end_0p0.jpg
00000019,annotation_images,0.0,0.1,0.0,27.324132919311523,20.248411178588867,/00000019/cells/t_start_0p0__t_end_0p1.jpg
00000019,annotation_images,0.0,0.2,0.0,24.8842716217041,22.18702507019043,/00000019/cells/t_start_0p0__t_end_0p2.jpg
00000019,annotation_images,0.0,0.3,0.0,22.82468605041504,24.539226531982422,/00000019/cells/t_start_0p0__t_end_0p3.jpg
00000019,annotation_images,0.0,0.4,0.0,20.82557487487793,24.064990997314453,/00000019/cells/t_start_0p0__t_end_0p4.jpg
00000019,annotation_images,0.0,0.5,0.0,18.765695571899414,24.838558197021484,/00000019/cells/t_start_0p0__t_end_0p5.jpg
00000019,annotation_images,0.0,0.6,0.0,16.907529830932617,24.5877628326416,/00000019/cells/t_start_0p0__t_end_0p6.jpg
00000019,annotation_images,0.0,0.7,0.0,15.332592010498047,24.592267990112305,/00000019/cells/t_start_0p0__t_end_0p7.jpg
00000019,annotation_images,0.0,0.8,0.0,13.858202934265137,24.18740463256836,/00000019/cells/t_start_0p0__t_end_0p8.jpg
00000019,annotation_images,0.0,0.9,0.0,12.185601234436035,24.092792510986328,/00000019/cells/t_start_0p0__t_end_0p9.jpg
00000019,annotation_images,0.0,1.0,0.0,11.295880317687988,24.472299575805664,/00000019/cells/t_start_0p0__t_end_1p0.jpg
00000019,annotation_images,0.1,0.0,0.0,33.272830963134766,20.2949161529541,/00000019/cells/t_start_0p1__t_end_0p0.jpg
00000019,annotation_images,0.1,0.1,0.0,27.27298927307129,20.556766510009766,/00000019/cells/t_start_0p1__t_end_0p1.jpg
00000019,annotation_images,0.1,0.2,0.0,24.85335922241211,22.494003295898438,/00000019/cells/t_start_0p1__t_end_0p2.jpg
00000019,annotation_images,0.1,0.3,0.0,22.794692993164062,24.601428985595703,/00000019/cells/t_start_0p1__t_end_0p3.jpg
00000019,annotation_images,0.1,0.4,0.0,20.806753158569336,23.978960037231445,/00000019/cells/t_start_0p1__t_end_0p4.jpg
00000019,annotation_images,0.1,0.5,0.0,18.772865295410156,24.859970092773438,/00000019/cells/t_start_0p1__t_end_0p5.jpg
