sample_id,t_delta,t_start,t_end,psnr,clip_similarity_target_image,combined_quality_score
314000000003,0.0,0.0,0.0,25.61283493041992,26.959943771362305,0.5488323353917605
314000000004,0.0,0.0,0.0,26.11175537109375,24.88649559020996,0.52041381222129
314000000005,0.0,0.0,0.0,27.88821601867676,24.07984733581543,0.5421815623495595
314000000006,0.0,0.0,0.0,22.98859977722168,26.80712890625,0.49153948714977513
314000000007,0.0,0.0,0.0,25.449764251708984,21.6099853515625,0.44542001818971594
314000000008,0.0,0.0,0.0,25.418825149536133,22.75331115722656,0.4661553184243207
314000000009,0.0,0.0,0.0,22.080869674682617,29.022186279296875,0.5141256044088635
321000000000,0.0,0.0,0.0,30.862972259521484,17.749847412109375,0.48553441263076125
321000000001,0.0,0.0,0.0,27.222579956054688,18.507699966430664,0.4241899885557362
321000000002,0.0,0.0,0.0,19.49096298217773,28.88449478149414,0.45782761186611887
321000000003,0.0,0.0,0.0,30.10283660888672,22.664386749267575,0.5616551156234366
321000000004,0.0,0.0,0.0,23.04903221130371,22.71372604370117,0.4162575616767368
321000000005,0.0,0.0,0.0,27.706172943115234,11.920295715332031,0.3110548190951184
321000000006,0.0,0.0,0.0,29.569276809692383,16.380096435546875,0.4330881196106126
321000000007,0.0,0.0,0.0,26.831029891967773,16.342132568359375,0.37557767816201515
321000000008,0.0,0.0,0.0,20.196239471435547,20.553415298461918,0.31668893281599303
321000000009,0.0,0.0,0.0,31.21634101867676,24.708784103393555,0.6229776817649604
322000000000,0.0,0.0,0.0,30.47739601135254,21.57563018798828,0.549067973882019
322000000001,0.0,0.0,0.0,30.192476272583008,24.53380012512207,0.598467495382605
322000000002,0.0,0.0,0.0,27.4267578125,21.302404403686523,0.4806787091961612
322000000003,0.0,0.0,0.0,31.140811920166016,25.195297241210938,0.6305074221136078
322000000004,0.0,0.0,0.0,30.15785026550293,16.464191436767578,0.4468694969410618
322000000005,0.0,0.0,0.0,28.774423599243164,24.8089599609375,0.5741969662961552
322000000006,0.0,0.0,0.0,32.48613739013672,14.248627662658691,0.4537411298250674
322000000007,0.0,0.0,0.0,24.460857391357425,23.47013664245605,0.45968647289992726
322000000008,0.0,0.0,0.0,26.165760040283203,28.04627799987793,0.5806133917924347
322000000009,0.0,0.0,0.0,26.23448944091797,28.372005462646484,0.588129292688937
323000000000,0.0,0.0,0.0,28.15331268310547,23.0412712097168,0.5282620261467349
323000000001,0.0,0.0,0.0,28.10115623474121,29.834253311157227,0.6541904139315868
323000000002,0.0,0.0,0.0,28.243974685668945,25.28092193603516,0.5720180442759413
323000000003,0.0,0.0,0.0,35.29850387573242,16.032814025878906,0.5454386766604423
323000000004,0.0,0.0,0.0,26.319868087768555,18.29020881652832,0.4013981593360663
323000000005,0.0,0.0,0.0,23.9631404876709,24.37854766845703,0.46634693517129094
323000000006,0.0,0.0,0.0,31.335737228393555,24.23108291625977,0.616522655073439
323000000007,0.0,0.0,0.0,31.150596618652344,21.902149200439453,0.5691374779236036
323000000008,0.0,0.0,0.0,29.066335678100582,24.1801872253418,0.5684958825447683
323000000009,0.0,0.0,0.0,26.16017341613769,26.371904373168945,0.5491912728610402
324000000000,0.0,0.0,0.0,34.78093338012695,17.690750122070312,0.5657013878431532
324000000001,0.0,0.0,0.0,28.169652938842773,23.26079368591309,0.5327054523148129
324000000002,0.0,0.0,0.0,29.872949600219727,16.012126922607422,0.4325073042891777
324000000003,0.0,0.0,0.0,28.28336334228516,22.935890197753903,0.5289893839494244
324000000004,0.0,0.0,0.0,25.51603126525879,18.71173667907715,0.39260525490558035
324000000005,0.0,0.0,0.0,26.303491592407227,29.04366874694824,0.6021189104317093
324000000006,0.0,0.0,0.0,28.424711227416992,24.856426239013672,0.5678302241475242
324000000007,0.0,0.0,0.0,20.019296646118164,24.193340301513672,0.3810752309932579
324000000008,0.0,0.0,0.0,22.514930725097656,23.735240936279297,0.4242780177876224
324000000009,0.0,0.0,0.0,21.779844284057617,16.748899459838867,0.27840422148263383
411000000000,0.0,0.0,0.0,27.904067993164062,30.56181907653809,0.6637056298483361
411000000001,0.0,0.0,0.0,24.298492431640625,28.350645065307617,0.5475707020160476
411000000002,0.0,0.0,0.0,34.96284484863281,25.44038963317871,0.7143720378211522
411000000003,0.0,0.0,0.0,27.38788414001465,25.652795791625977,0.5612128237513911
411000000004,0.0,0.0,0.0,27.45580673217773,25.87882804870605,0.5668479594602782
412000000000,0.0,0.0,0.0,32.747947692871094,21.54119110107422,0.5955230758019412
412000000001,0.0,0.0,0.0,27.43869972229004,23.973031997680664,0.5308598983071093
412000000002,0.0,0.0,0.0,25.5025691986084,21.51366233825684,0.4447143952711793
412000000003,0.0,0.0,0.0,32.628231048583984,27.853124618530277,0.7110557334438186
412000000004,0.0,0.0,0.0,28.921838760375977,25.984281539916992,0.5992301788134005
413000000000,0.0,0.0,0.0,25.1317138671875,25.02227210998535,0.5026230461619918
413000000001,0.0,0.0,0.0,27.968509674072266,26.490703582763672,0.5889235830709183
413000000002,0.0,0.0,0.0,31.942108154296875,30.06543731689453,0.7381874253200379
413000000003,0.0,0.0,0.0,24.5218505859375,21.83610725402832,0.4303997750005504
413000000004,0.0,0.0,0.0,22.79046058654785,28.235063552856445,0.5141278961456175
414000000000,0.0,0.0,0.0,27.516151428222656,27.91652107238769,0.6061990330092678
414000000001,0.0,0.0,0.0,24.49815368652344,29.57048797607422,0.5745201053006546
414000000002,0.0,0.0,0.0,26.63350486755371,26.54324150085449,0.5622133267845681
414000000003,0.0,0.0,0.0,32.311222076416016,20.23966789245605,0.56212894620989
414000000004,0.0,0.0,0.0,22.66327667236328,28.173524856567383,0.5103390598623242
421000000000,0.0,0.0,0.0,25.83992958068848,25.71175765991211,0.5302053705741374
421000000001,0.0,0.0,0.0,27.478626251220703,24.067575454711918,0.533455816804395
421000000002,0.0,0.0,0.0,30.77109718322754,24.70708274841309,0.6137099888149115
421000000003,0.0,0.0,0.0,27.13460922241211,25.514930725097656,0.5533813326111781
421000000004,0.0,0.0,0.0,21.49092102050781,26.68829917907715,0.4582507070132246
422000000000,0.0,0.0,0.0,36.86922454833984,17.045364379882812,0.5969527414914112
422000000001,0.0,0.0,0.0,27.78400611877441,21.006378173828125,0.48255437732072026
422000000002,0.0,0.0,0.0,29.710071563720703,23.837173461914062,0.575435745278609
422000000003,0.0,0.0,0.0,33.80249786376953,24.517608642578125,0.6730489718849604
422000000004,0.0,0.0,0.0,32.92715835571289,17.616214752197266,0.5258541353986188
423000000000,0.0,0.0,0.0,35.1290397644043,23.840476989746094,0.6879054743141347
423000000001,0.0,0.0,0.0,26.03483772277832,29.75105857849121,0.609772374996731
423000000002,0.0,0.0,0.0,28.29934501647949,22.13942146301269,0.5144290993423971
423000000003,0.0,0.0,0.0,28.34095001220703,22.715238571166992,0.5260583433996007
423000000004,0.0,0.0,0.0,37.036903381347656,21.362934112548828,0.6811577868217378
424000000000,0.0,0.0,0.0,24.624101638793945,21.899682998657227,0.433709505601502
424000000001,0.0,0.0,0.0,21.83148765563965,16.403118133544922,0.27301031148456584
424000000002,0.0,0.0,0.0,31.175968170166016,22.819713592529297,0.5868197295407904
424000000003,0.0,0.0,0.0,23.463279724121094,23.32908821105957,0.4363560730098973
424000000004,0.0,0.0,0.0,36.22088623046875,20.88826560974121,0.6553557859135759
511000000000,0.0,0.0,0.0,37.06972885131836,24.346620559692383,0.7376255216655683
511000000001,0.0,0.0,0.0,24.746538162231445,33.925025939941406,0.6610904674863078
511000000002,0.0,0.0,0.0,30.35960578918457,19.206768035888672,0.5023333212959561
511000000003,0.0,0.0,0.0,30.06897735595703,27.623188018798828,0.6536688565768529
511000000004,0.0,0.0,0.0,24.17984962463379,26.846837997436523,0.5169925413805525
512000000000,0.0,0.0,0.0,27.19658851623535,24.4406795501709,0.5345814200133873
512000000001,0.0,0.0,0.0,26.9287166595459,29.01106834411621,0.6144786810314931
512000000002,0.0,0.0,0.0,21.755672454833984,23.839740753173828,0.4104822629577933
512000000003,0.0,0.0,0.0,26.341642379760746,25.95072364807129,0.5450806266306853
512000000004,0.0,0.0,0.0,29.50826835632324,22.84112548828125,0.5526262672561029
513000000000,0.0,0.0,0.0,29.14552879333496,24.0329647064209,0.5673859582955201
513000000001,0.0,0.0,0.0,33.197532653808594,25.321977615356445,0.675539433483453
513000000002,0.0,0.0,0.0,31.839679718017575,26.606660842895508,0.6713929950918223
513000000003,0.0,0.0,0.0,29.52042388916016,29.62692642211914,0.6797544375142633
513000000004,0.0,0.0,0.0,31.650653839111328,25.705659866333008,0.6506256829847632
514000000000,0.0,0.0,0.0,24.797779083251957,26.38052749633789,0.5210917767457842
514000000001,0.0,0.0,0.0,25.47035789489746,27.034076690673828,0.5472629576291108
514000000002,0.0,0.0,0.0,19.73519897460937,30.486736297607425,0.49285146184194334
514000000003,0.0,0.0,0.0,23.47994804382324,26.080698013305664,0.48814945110773345
514000000004,0.0,0.0,0.0,30.44326400756836,29.18379211425781,0.6906118961564457
521000000000,0.0,0.0,0.0,26.838722229003903,23.97538185119629,0.5184582458662819
521000000001,0.0,0.0,0.0,24.399314880371094,27.768123626708984,0.5387705382666976
521000000002,0.0,0.0,0.0,28.789085388183597,27.16448211669922,0.6185429602795192
521000000003,0.0,0.0,0.0,29.132041931152344,27.33936882019043,0.6289269594434472
521000000004,0.0,0.0,0.0,26.095924377441406,30.72259521484375,0.6292046143733888
522000000000,0.0,0.0,0.0,37.10643768310547,23.131616592407227,0.7156697186990422
522000000001,0.0,0.0,0.0,26.29261016845703,29.35092544555664,0.6076380570788227
522000000002,0.0,0.0,0.0,32.162845611572266,23.122468948364254,0.61295164980624
522000000003,0.0,0.0,0.0,30.26353454589844,28.35609245300293,0.6714079588326198
522000000004,0.0,0.0,0.0,24.52119255065918,26.721059799194336,0.5217214526246101
523000000000,0.0,0.0,0.0,29.218467712402344,26.50948715209961,0.6152031959244539
523000000001,0.0,0.0,0.0,23.88465118408203,28.37598991394043,0.539460096754993
523000000002,0.0,0.0,0.0,32.802120208740234,28.09809684753418,0.719243104705717
523000000003,0.0,0.0,0.0,27.54121208190918,28.17470359802246,0.6115461878857931
523000000004,0.0,0.0,0.0,28.21418571472168,26.16799736022949,0.5879860169340277
524000000000,0.0,0.0,0.0,25.909326553344727,24.865684509277344,0.5158256345468206
524000000001,0.0,0.0,0.0,23.733253479003903,28.033504486083984,0.5299160436886079
524000000002,0.0,0.0,0.0,22.15300750732422,27.40252685546875,0.48533876373417073
524000000003,0.0,0.0,0.0,32.24961471557617,26.44900131225586,0.6769486466358887
524000000004,0.0,0.0,0.0,23.14839744567871,26.8366641998291,0.4954064678138602
611000000000,0.0,0.0,0.0,29.247602462768555,20.820634841918945,0.5094414835839436
611000000001,0.0,0.0,0.0,19.95429801940918,29.435152053833008,0.4777345610287791
611000000002,0.0,0.0,0.0,23.965782165527344,23.04149627685547,0.44140250782633383
611000000003,0.0,0.0,0.0,24.4395809173584,31.598716735839844,0.6112274672974186
611000000004,0.0,0.0,0.0,26.053442001342773,27.4108829498291,0.5664033715200391
612000000000,0.0,0.0,0.0,28.42152214050293,25.9918212890625,0.5889928711889908
612000000001,0.0,0.0,0.0,26.143930435180664,22.18169212341309,0.4705087643851483
612000000002,0.0,0.0,0.0,35.731571197509766,21.77080726623535,0.6617068449070022
612000000003,0.0,0.0,0.0,32.31166076660156,23.85343360900879,0.6297056370877692
612000000004,0.0,0.0,0.0,28.86216163635254,29.64040946960449,0.6663519199679567
613000000000,0.0,0.0,0.0,20.01146697998047,23.97030639648437,0.37674268943522676
613000000001,0.0,0.0,0.0,28.47916984558105,21.54003524780273,0.5069523901110726
613000000002,0.0,0.0,0.0,27.086162567138672,30.84954261779785,0.6521191174765137
613000000003,0.0,0.0,0.0,27.559770584106445,21.90106201171875,0.49463111885466915
613000000004,0.0,0.0,0.0,22.834278106689453,23.35907745361328,0.42386914222531585
614000000000,0.0,0.0,0.0,33.75405502319336,24.385543823242188,0.669574848480863
614000000001,0.0,0.0,0.0,32.464996337890625,24.590829849243164,0.6466736463333618
614000000002,0.0,0.0,0.0,37.7735481262207,21.087799072265625,0.6912940450573274
614000000003,0.0,0.0,0.0,32.789669036865234,30.66006851196289,0.7668867273660556
614000000004,0.0,0.0,0.0,33.31696319580078,17.524913787841797,0.5322329432464701
621000000000,0.0,0.0,0.0,22.559329986572266,27.763330459594727,0.5005133298878325
621000000001,0.0,0.0,0.0,33.51968765258789,22.71433448791504,0.633466196869506
621000000002,0.0,0.0,0.0,28.87270736694336,18.20449447631836,0.45275016516080274
621000000003,0.0,0.0,0.0,20.801931381225582,21.32860374450684,0.3437469734455813
621000000004,0.0,0.0,0.0,26.972553253173828,22.51582717895508,0.4939446567367933
622000000000,0.0,0.0,0.0,39.86919021606445,19.275287628173828,0.7008758054763043
622000000001,0.0,0.0,0.0,23.02467918395996,20.766462326049805,0.37934386071089743
622000000002,0.0,0.0,0.0,30.863161087036133,24.807191848754883,0.6174914774467213
622000000003,0.0,0.0,0.0,35.38739776611328,19.68379592895508,0.615546072850811
622000000004,0.0,0.0,0.0,33.8309211730957,19.048940658569336,0.5713893499088498
623000000000,0.0,0.0,0.0,32.75856399536133,24.36038017272949,0.6484544628829456
623000000001,0.0,0.0,0.0,24.57953643798828,26.160017013549805,0.5124417304072983
623000000002,0.0,0.0,0.0,31.78709983825684,24.89150619506836,0.6382335808859043
623000000003,0.0,0.0,0.0,36.33671951293945,30.13150405883789,0.8305819861405148
623000000004,0.0,0.0,0.0,32.74854278564453,22.045581817626957,0.6049661547283471
624000000000,0.0,0.0,0.0,25.44266700744629,22.5446891784668,0.46274921658608836
624000000001,0.0,0.0,0.0,26.63868904113769,28.948467254638672,0.6072920446714509
624000000002,0.0,0.0,0.0,23.801664352416992,27.24822998046875,0.5166526218998246
624000000003,0.0,0.0,0.0,20.41368103027344,27.71196746826172,0.4550448728009017
624000000004,0.0,0.0,0.0,23.619558334350582,19.374691009521484,0.36566135335421435
711000000000,0.0,0.0,0.0,26.856544494628903,22.70196914672852,0.49501858628794904
711000000001,0.0,0.0,0.0,33.068199157714844,23.95556640625,0.6473084402361116
711000000002,0.0,0.0,0.0,25.687639236450195,25.670778274536133,0.5262801441357812
711000000003,0.0,0.0,0.0,32.943241119384766,28.44099998474121,0.7285817918833499
711000000004,0.0,0.0,0.0,28.054149627685547,21.878278732299805,0.5044602482488186
712000000000,0.0,0.0,0.0,27.89579963684082,17.689987182617188,0.4228658654972154
712000000001,0.0,0.0,0.0,30.76634788513184,18.94823837280273,0.5059367439725643
712000000002,0.0,0.0,0.0,32.338722229003906,19.31624984741211,0.5454339874462677
712000000003,0.0,0.0,0.0,30.536827087402344,27.39974594116211,0.6591959033494733
712000000004,0.0,0.0,0.0,28.447097778320312,20.125965118408203,0.47984783985016227
713000000000,0.0,0.0,0.0,22.26642227172852,22.387889862060547,0.39393130040361035
713000000001,0.0,0.0,0.0,29.41067695617676,28.19019317626953,0.6506149058355609
713000000002,0.0,0.0,0.0,39.29761505126953,24.969282150268555,0.7954815909809674
713000000003,0.0,0.0,0.0,26.86483383178711,25.53246688842773,0.5481131455123066
713000000004,0.0,0.0,0.0,25.705093383789062,30.586429595947266,0.618551514094617
714000000000,0.0,0.0,0.0,25.53185272216797,25.357208251953125,0.51718569157412
714000000001,0.0,0.0,0.0,26.83523178100586,26.79394149780273,0.5710852420857357
714000000002,0.0,0.0,0.0,25.984834671020508,27.037965774536133,0.558007683492378
714000000003,0.0,0.0,0.0,38.49996566772461,24.15519905090332,0.763714470595036
714000000004,0.0,0.0,0.0,25.72574806213379,25.46539878845215,0.5232306138725382
721000000000,0.0,0.0,0.0,25.28994369506836,22.94295310974121,0.46702766436538923
721000000001,0.0,0.0,0.0,28.51551055908203,24.01535415649414,0.553987952728356
721000000002,0.0,0.0,0.0,25.69133758544922,28.292999267578125,0.5753852617675634
721000000003,0.0,0.0,0.0,23.676660537719727,22.501575469970703,0.4253100842127373
721000000004,0.0,0.0,0.0,35.40742111206055,29.567575454711918,0.80076122294177
722000000000,0.0,0.0,0.0,37.10019302368164,19.501502990722656,0.6476669311395701
722000000001,0.0,0.0,0.0,32.28403091430664,13.898828506469728,0.4430084563312847
722000000002,0.0,0.0,0.0,27.93234634399414,20.634824752807617,0.47868442320051874
722000000003,0.0,0.0,0.0,32.971649169921875,24.022279739379883,0.64655302067371
722000000004,0.0,0.0,0.0,33.700416564941406,25.171157836914062,0.6831510486373112
723000000000,0.0,0.0,0.0,28.529296875,21.93489646911621,0.5153750273792981
723000000001,0.0,0.0,0.0,24.617822647094727,26.016855239868164,0.5105591816991321
723000000002,0.0,0.0,0.0,28.9703426361084,30.841529846191406,0.6910536489427732
723000000003,0.0,0.0,0.0,24.83157730102539,27.31140899658203,0.53919781999044
723000000004,0.0,0.0,0.0,27.746692657470703,21.85224151611328,0.4975957124234491
724000000000,0.0,0.0,0.0,32.458980560302734,21.844074249267575,0.5951919988281009
724000000001,0.0,0.0,0.0,18.69284439086914,27.065526962280277,0.4072621471166045
724000000002,0.0,0.0,0.0,30.00498390197754,20.92687225341797,0.5271385195612355
724000000003,0.0,0.0,0.0,34.00490951538086,24.786386489868164,0.6822730976380421
724000000004,0.0,0.0,0.0,21.89950561523437,24.10496711730957,0.418424867078111
811000000000,0.0,0.0,0.0,31.39295959472656,18.48941802978516,0.5103561245482863
811000000001,0.0,0.0,0.0,22.30028915405273,30.128074645996094,0.5393542208825975
811000000002,0.0,0.0,0.0,24.393768310546875,22.616390228271484,0.4423320794583956
811000000003,0.0,0.0,0.0,32.79585266113281,24.045982360839844,0.6433495734863475
811000000004,0.0,0.0,0.0,27.4254093170166,27.429706573486328,0.5952146236103837
811000000005,0.0,0.0,0.0,23.334074020385746,23.732406616210938,0.44121686146260897
811000000006,0.0,0.0,0.0,22.782621383666992,18.867759704589844,0.33882217748346194
811000000007,0.0,0.0,0.0,24.306316375732425,28.3267879486084,0.5472869342151168
811000000008,0.0,0.0,0.0,29.699331283569336,23.658920288085938,0.5718801055044838
811000000009,0.0,0.0,0.0,23.65043067932129,25.118457794189453,0.4736945697221358
812000000000,0.0,0.0,0.0,26.303197860717773,20.62948608398437,0.4447904847544699
812000000001,0.0,0.0,0.0,22.6212158203125,21.581867218017575,0.38622050248096357
812000000002,0.0,0.0,0.0,29.89339256286621,25.011571884155277,0.6011965073439427
812000000003,0.0,0.0,0.0,37.929298400878906,16.64266586303711,0.6114129371687987
812000000004,0.0,0.0,0.0,23.23529052734375,19.56068992614746,0.3611679967063547
812000000005,0.0,0.0,0.0,27.47174644470215,28.609699249267575,0.6182384682985321
812000000006,0.0,0.0,0.0,33.87666320800781,27.8005428314209,0.7359693562611884
812000000007,0.0,0.0,0.0,35.446327209472656,28.260469436645508,0.7771289409207371
812000000008,0.0,0.0,0.0,23.14780807495117,22.906200408935547,0.42190525860395095
812000000009,0.0,0.0,0.0,26.573583602905277,23.969518661499023,0.5128487368809957
813000000000,0.0,0.0,0.0,26.015077590942383,28.13871192932129,0.5792159847594587
813000000001,0.0,0.0,0.0,29.767667770385746,22.91859245300293,0.5594555211853556
813000000002,0.0,0.0,0.0,30.01802635192871,22.88096618652344,0.5639453068634943
813000000003,0.0,0.0,0.0,31.622926712036133,23.50431060791016,0.6088912830291084
813000000004,0.0,0.0,0.0,26.15423393249512,27.760929107666016,0.5750390525840302
813000000005,0.0,0.0,0.0,29.70342445373535,23.577266693115234,0.570438311712339
813000000006,0.0,0.0,0.0,25.77493667602539,23.59056854248047,0.4891967273788813
813000000007,0.0,0.0,0.0,28.94928932189941,25.422786712646484,0.5893011712510727
813000000008,0.0,0.0,0.0,34.02293395996094,24.388917922973636,0.675215405108034
813000000009,0.0,0.0,0.0,28.30141830444336,23.128318786621094,0.5329617969932412
814000000000,0.0,0.0,0.0,27.969566345214844,23.29403686523437,0.5291765280527823
814000000001,0.0,0.0,0.0,28.04783058166504,27.897918701171875,0.6168800660589234
814000000002,0.0,0.0,0.0,41.06378173828125,24.98810195922852,0.8324698169577089
814000000003,0.0,0.0,0.0,25.494972229003903,20.253328323364254,0.4209919896121871
814000000004,0.0,0.0,0.0,26.940391540527344,23.712892532348636,0.5156593792354127
814000000005,0.0,0.0,0.0,27.824520111083984,26.544708251953125,0.586946486771066
814000000006,0.0,0.0,0.0,16.959758758544922,28.170108795166016,0.39196469103784387
814000000007,0.0,0.0,0.0,33.4627571105957,20.142831802368164,0.5842051556362469
814000000008,0.0,0.0,0.0,31.384227752685547,24.07797622680664,0.6146658359361754
814000000009,0.0,0.0,0.0,29.74235343933105,25.602304458618164,0.6091085311606396
821000000000,0.0,0.0,0.0,29.56932830810547,25.52891159057617,0.604147150242903
821000000001,0.0,0.0,0.0,29.11910629272461,25.150320053100582,0.5877293713632017
821000000002,0.0,0.0,0.0,34.3729248046875,22.955535888671875,0.6556750682187804
821000000003,0.0,0.0,0.0,30.278844833374023,23.873550415039062,0.5879142012007754
821000000004,0.0,0.0,0.0,24.714982986450195,28.88562774658203,0.5662128639326311
821000000005,0.0,0.0,0.0,28.103195190429688,22.443944931030277,0.5160540407521663
821000000006,0.0,0.0,0.0,28.71602439880371,26.802143096923828,0.6102526708478445
821000000007,0.0,0.0,0.0,25.69886589050293,24.926666259765625,0.5126001523983426
821000000008,0.0,0.0,0.0,28.018224716186523,22.29649353027344,0.5115345218804902
821000000009,0.0,0.0,0.0,24.28286361694336,23.344621658325195,0.4536474834832805
822000000000,0.0,0.0,0.0,31.07037734985352,17.676864624023438,0.48847212497396614
822000000001,0.0,0.0,0.0,28.22096443176269,27.22750663757324,0.6079365728007504
822000000002,0.0,0.0,0.0,31.18087577819824,20.75002861022949,0.5482240496656113
822000000003,0.0,0.0,0.0,25.06329917907715,18.528350830078125,0.3797852240549375
822000000004,0.0,0.0,0.0,29.09862327575684,27.460325241088867,0.6304952981807832
822000000005,0.0,0.0,0.0,24.65618324279785,24.611736297607425,0.48508300897662104
822000000006,0.0,0.0,0.0,30.47475242614746,16.543170928955078,0.4549198349484793
822000000007,0.0,0.0,0.0,35.04397964477539,22.12722969055176,0.6541079709111617
822000000008,0.0,0.0,0.0,30.08439826965332,13.249691009521484,0.3852434350839727
822000000009,0.0,0.0,0.0,23.64695167541504,24.601951599121094,0.4639651421014719
823000000000,0.0,0.0,0.0,26.950857162475582,28.96280670166016,0.6140355894379392
823000000001,0.0,0.0,0.0,22.287498474121094,25.37711334228516,0.4502588426533173
823000000002,0.0,0.0,0.0,35.87342071533203,26.94632148742676,0.7614173304460772
823000000003,0.0,0.0,0.0,32.91389465332031,17.612104415893555,0.5255021486684446
823000000004,0.0,0.0,0.0,29.47327995300293,20.978317260742188,0.5170710401440533
823000000005,0.0,0.0,0.0,19.985145568847656,21.86571502685547,0.33684655822193255
823000000006,0.0,0.0,0.0,38.25526809692383,23.992572784423828,0.7555979359086472
823000000007,0.0,0.0,0.0,32.64640808105469,21.15412139892578,0.5861796456901616
823000000008,0.0,0.0,0.0,35.84880065917969,18.038562774658203,0.5943557636674488
823000000009,0.0,0.0,0.0,27.73003387451172,26.52201271057129,0.5845621736799931
824000000000,0.0,0.0,0.0,30.98845863342285,18.15950584411621,0.4957969284292012
824000000001,0.0,0.0,0.0,31.18112564086914,16.025962829589844,0.4599020500942741
824000000002,0.0,0.0,0.0,22.149349212646484,22.29534149169922,0.3897724013162376
824000000003,0.0,0.0,0.0,18.33440589904785,13.793730735778809,0.15168040943856395
824000000004,0.0,0.0,0.0,21.709592819213867,20.55160903930664,0.3480472927973331
824000000005,0.0,0.0,0.0,30.626014709472656,23.911909103393555,0.5958328967428073
824000000006,0.0,0.0,0.0,25.40104484558105,23.969135284423828,0.4885190986537416
824000000007,0.0,0.0,0.0,23.864057540893555,16.34893035888672,0.31415960903950046
824000000008,0.0,0.0,0.0,27.95673179626465,15.841073036193848,0.3895601409434156
824000000009,0.0,0.0,0.0,26.68376350402832,22.81786727905273,0.49360149659608843
911000000000,0.0,0.0,0.0,24.375247955322266,28.652721405029297,0.5548108805167506
911000000001,0.0,0.0,0.0,38.67381286621094,20.495176315307617,0.6988881855728661
911000000002,0.0,0.0,0.0,26.489625930786133,23.37313842773437,0.49995647871934445
911000000003,0.0,0.0,0.0,26.160425186157227,26.068735122680664,0.5435280549453655
911000000004,0.0,0.0,0.0,30.41769218444824,25.54960250854492,0.6221319868303941
911000000005,0.0,0.0,0.0,22.79231071472168,28.80347442626953,0.5247940116298464
911000000006,0.0,0.0,0.0,27.792255401611328,31.73981285095215,0.6834115336305931
911000000007,0.0,0.0,0.0,34.014034271240234,22.825313568115234,0.6457956460057991
911000000008,0.0,0.0,0.0,23.50598526000977,31.623476028442383,0.5923244269596087
911000000009,0.0,0.0,0.0,28.215744018554688,24.70619773864746,0.5606866640642711
912000000000,0.0,0.0,0.0,24.42215156555176,24.00436782836914,0.4688722517809609
912000000001,0.0,0.0,0.0,28.09701919555664,25.90938186645508,0.5807201755909603
912000000002,0.0,0.0,0.0,26.067750930786133,20.169261932373047,0.4313015689379582
912000000003,0.0,0.0,0.0,24.406421661376957,19.20383071899414,0.378788971233081
912000000004,0.0,0.0,0.0,25.8114070892334,24.32588577270508,0.5037016811150494
912000000005,0.0,0.0,0.0,27.202878952026367,27.7671012878418,0.5969069451916154
912000000006,0.0,0.0,0.0,24.68428039550781,26.77261734008789,0.5260684389501943
912000000007,0.0,0.0,0.0,35.6868782043457,22.371187210083008,0.6720052313051245
912000000008,0.0,0.0,0.0,29.389299392700195,17.962852478027344,0.4589480050542781
912000000009,0.0,0.0,0.0,24.227680206298828,22.29509925842285,0.4328795759187929
913000000000,0.0,0.0,0.0,23.077999114990234,19.914663314819336,0.36452357375049027
913000000001,0.0,0.0,0.0,39.13296890258789,29.314592361450195,0.8733117493853387
913000000002,0.0,0.0,0.0,31.13780975341797,28.0383415222168,0.6836023430338123
913000000003,0.0,0.0,0.0,26.780075073242188,22.05240249633789,0.4812872187502658
913000000004,0.0,0.0,0.0,33.70163345336914,22.19036293029785,0.6274435328558583
913000000005,0.0,0.0,0.0,28.09421157836914,25.76380920410156,0.5779401231054243
913000000006,0.0,0.0,0.0,30.544178009033203,28.45805931091309,0.6791359684797519
913000000007,0.0,0.0,0.0,31.088563919067383,24.34912872314453,0.6136025695490281
913000000008,0.0,0.0,0.0,31.69511604309082,27.30374336242676,0.681427796637583
913000000009,0.0,0.0,0.0,24.491365432739254,22.17186164855957,0.43604510256622164
914000000000,0.0,0.0,0.0,30.296688079833984,32.920345306396484,0.75743479215211
914000000001,0.0,0.0,0.0,28.274717330932617,20.35242080688477,0.4805061844254128
914000000002,0.0,0.0,0.0,23.88312721252441,25.80193328857422,0.49130062584746625
914000000003,0.0,0.0,0.0,30.32554244995117,24.79985809326172,0.6062023041279881
914000000004,0.0,0.0,0.0,23.994718551635746,29.510330200195312,0.5629523493845172
914000000005,0.0,0.0,0.0,24.605239868164062,18.351423263549805,0.3669754406343717
914000000006,0.0,0.0,0.0,25.071516036987305,20.908668518066406,0.42446113711191197
914000000007,0.0,0.0,0.0,32.42911148071289,23.367673873901367,0.6230595812223274
914000000008,0.0,0.0,0.0,33.61651992797852,22.908201217651367,0.6390996105484363
914000000009,0.0,0.0,0.0,33.469356536865234,33.25125503540039,0.8294339152715711
921000000000,0.0,0.0,0.0,24.57926368713379,20.646568298339844,0.4093495759622942
921000000001,0.0,0.0,0.0,31.8936710357666,23.76578521728516,0.619396311774329
921000000002,0.0,0.0,0.0,27.275043487548828,31.86935234069824,0.6751048230933558
921000000003,0.0,0.0,0.0,30.50756454467773,27.732627868652344,0.6648128847224336
921000000004,0.0,0.0,0.0,32.64079666137695,18.16244125366211,0.5301269630503
921000000005,0.0,0.0,0.0,24.07959747314453,21.38762855529785,0.41284059860528083
