sample_id,t_delta,t_start,t_end,psnr,clip_edited,combined_quality_score,combined_score
000000000003,0.0,0.4,0.3,17.265666961669922,30.856067657470703,0.4615075656677175,0.6358832342463459
000000000003,0.0,0.5,0.3,17.60074806213379,32.12299346923828,0.6513020276848931,0.6681881714503334
000000000003,0.0,0.6,0.3,15.827764511108398,30.391788482666016,0.2806451085335816,0.5961988952397415
000000000003,0.0,0.7,0.3,15.651638984680176,31.90774345397949,0.4589029028184221,0.622634969460192
000000000003,0.0,0.8,0.3,13.515100479125977,33.71908187866211,0.5088704036234234,0.613439365607806
000000000003,0.0,0.9,0.3,13.661635398864746,30.39683151245117,0.0979475385913516,0.5504340696875439
000000000003,0.0,1.0,0.3,13.410298347473145,33.214725494384766,0.4357342459853954,0.6011843412349328
000000000004,0.0,0.0,0.3,20.49954605102539,25.19122314453125,0.5,0.5916344831980959
000000000004,0.0,0.1,0.3,20.48545265197754,25.97464370727539,0.5349840650195491,0.6069250130705475
000000000004,0.0,0.2,0.3,20.20302391052246,29.40642166137696,0.6742515518060368,0.6692323622329337
000000000004,0.0,0.3,0.3,19.347976684570312,30.913162231445312,0.6890875411697432,0.6811097340008141
000000000004,0.0,0.4,0.3,18.06063842773437,31.15580940246582,0.6186494950368697,0.6586802263223179
000000000004,0.0,0.5,0.3,16.692758560180664,32.64921188354492,0.6003878212842353,0.6594335759186095
000000000004,0.0,0.6,0.3,15.649386405944824,35.148197174072266,0.6487338142588295,0.6870676347219029
000000000004,0.0,0.7,0.3,13.280354499816896,35.28569412231445,0.5049574359703904,0.6396422290979074
000000000004,0.0,0.8,0.3,12.920557022094728,36.109413146972656,0.5198873656032532,0.6484147728869611
000000000004,0.0,0.9,0.3,12.60661792755127,33.172245025634766,0.3654919853619916,0.5833220763443434
000000000004,0.0,1.0,0.3,12.662775039672852,32.3300895690918,0.3304827935149241,0.5677534551508678
000000000005,0.0,0.0,0.3,22.538951873779297,21.71798324584961,0.5715705361065655,0.5657039742669951
000000000005,0.0,0.1,0.3,22.53268051147461,21.600971221923828,0.5660306090585007,0.5632428150136742
000000000005,0.0,0.2,0.3,22.55770492553711,20.9024658203125,0.5363974026387517,0.5498734255960063
000000000005,0.0,0.3,0.3,22.404420852661133,20.709184646606445,0.5193808136653355,0.5427818030824642
000000000005,0.0,0.4,0.3,22.35081672668457,20.082618713378903,0.4886141591956129,0.5291790408337261
000000000005,0.0,0.5,0.3,22.03689193725586,20.307641983032227,0.4813276773429718,0.5270097004814844
000000000005,0.0,0.6,0.3,21.43757057189941,20.66256523132324,0.464101697036627,0.5213822538734318
000000000005,0.0,0.7,0.3,15.541937828063965,22.12519645690918,0.2045767391182336,0.42565358689957844
000000000005,0.0,0.8,0.3,13.472376823425291,29.764158248901367,0.4298153761320101,0.5338374608087462
000000000005,0.0,0.9,0.3,14.319343566894531,31.34505844116211,0.5466117862750807,0.5832285977406718
000000000005,0.0,1.0,0.3,14.16667652130127,24.633071899414062,0.2402289214134469,0.44643719391724024
000000000006,0.0,0.0,0.3,22.67807006835937,32.71839141845703,0.6191507442769253,0.7875419101389671
000000000006,0.0,0.1,0.3,22.600378036499023,33.22072219848633,0.6738744627629091,0.7958925338298537
000000000006,0.0,0.2,0.3,22.42159652709961,33.06105041503906,0.6349638971311019,0.7889298122619544
000000000006,0.0,0.3,0.3,21.825883865356445,32.213340759277344,0.4657593499295045,0.7594481133018531
000000000006,0.0,0.4,0.3,21.52912139892578,32.11064910888672,0.4215125447201626,0.7511211096550328
000000000006,0.0,0.5,0.3,21.061079025268555,32.7939567565918,0.4576352658993916,0.75480771403929
000000000006,0.0,0.6,0.3,19.87089729309082,32.343528747558594,0.2753475420408797,0.7206441810792363
000000000006,0.0,0.7,0.3,17.949565887451172,33.61317443847656,0.2312616382886792,0.7052264232726603
000000000006,0.0,0.8,0.3,18.83446884155273,34.06296920776367,0.3811893286284877,0.7329134452944623
000000000006,0.0,0.9,0.3,18.966188430786133,35.75803756713867,0.6074993808231866,0.7694318673969336
000000000006,0.0,1.0,0.3,19.69916534423828,31.76742172241211,0.18500559477681,0.7055442640615539
000000000007,0.0,0.0,0.3,20.898176193237305,26.307111740112305,0.6785070866729416,0.6222795717871861
000000000007,0.0,0.1,0.3,20.89023780822754,27.296594619750977,0.8622861883016377,0.6418007699247384
000000000007,0.0,0.2,0.3,20.88689613342285,27.10887718200684,0.8231237266449092,0.6379947073967485
000000000007,0.0,0.3,0.3,20.851470947265625,27.48037910461425,0.8633630416855016,0.6446369748362322
000000000007,0.0,0.4,0.3,20.880783081054688,27.475265502929688,0.8883606883171855,0.6451558706521276
000000000007,0.0,0.5,0.3,20.91568183898925,26.62297439575196,0.7549372865178574,0.628935444570637
000000000007,0.0,0.6,0.3,20.93560791015625,26.78579330444336,0.803999467394855,0.6325972168537608
000000000007,0.0,0.7,0.3,20.928993225097656,27.802160263061523,0.9941364046759976,0.6526813971862924
000000000007,0.0,0.8,0.3,20.785663604736328,26.921934127807617,0.6973351382364046,0.6321313330764935
000000000007,0.0,0.9,0.3,20.37156105041504,26.45970916748047,0.241116013759457,0.6141655994874126
000000000007,0.0,1.0,0.3,20.42527961730957,25.20939445495605,0.047618886593197,0.5904235638275726
000000000008,0.0,0.0,0.3,20.20113754272461,23.506441116333008,0.5643592008204116,0.5517913072040448
000000000008,0.0,0.1,0.3,20.201322555541992,25.00247001647949,0.7062911367213643,0.5815640445939054
000000000008,0.0,0.2,0.3,20.18291664123535,22.98794174194336,0.5124977095013402,0.5410881109528816
000000000008,0.0,0.3,0.3,20.01095199584961,22.98521041870117,0.4869490721380822,0.5373926173417901
000000000008,0.0,0.4,0.3,19.18459129333496,27.67254638671875,0.8100361838397532,0.6131666582098343
000000000008,0.0,0.5,0.3,18.996139526367188,26.55396842956543,0.676220091727826,0.5869183291095128
000000000008,0.0,0.6,0.3,19.378475189208984,26.255884170532227,0.7041727857914062,0.5890823788582853
000000000008,0.0,0.7,0.3,19.6347713470459,26.188108444213867,0.7354355360018052,0.5931605019424053
000000000008,0.0,0.8,0.3,19.66360664367676,22.8276481628418,0.420922125468575,0.5269027360193204
000000000008,0.0,0.9,0.3,18.860258102416992,25.402624130249023,0.5470271010196059,0.5611311106885093
000000000008,0.0,1.0,0.3,16.801408767700195,28.098892211914062,0.5,0.5711893068059387
000000000009,0.0,0.0,0.3,22.38468742370605,25.78179168701172,0.8891570977197116,0.6433015441127503
000000000009,0.0,0.1,0.3,21.99810791015625,26.26288795471192,0.9816763294038686,0.6446893112668481
000000000009,0.0,0.2,0.3,21.37748146057129,25.213972091674805,0.7105923973193706,0.6106763791894421
000000000009,0.0,0.3,0.3,20.53575897216797,25.652145385742188,0.771648782086729,0.6015729367859
000000000009,0.0,0.4,0.3,19.59798049926757,24.092716217041016,0.3679115215845731,0.5506862133154307
000000000009,0.0,0.5,0.3,18.624042510986328,24.965856552124023,0.5229158488202221,0.5474384844841568
000000000009,0.0,0.6,0.3,17.704986572265625,24.63380622863769,0.4028498323505974,0.5213712590059146
000000000009,0.0,0.7,0.3,16.363853454589844,25.40637588500977,0.5172781652132739,0.5083474040154565
000000000009,0.0,0.8,0.3,14.250237464904783,24.09442138671875,0.1148241107216211,0.4374881270040424
000000000009,0.0,0.9,0.3,12.439096450805664,25.43100929260254,0.3369221481490029,0.42573557164264175
000000000009,0.0,1.0,0.3,11.836050033569336,24.849279403686523,0.1743095197289491,0.40139120343997337
000000000010,0.0,0.0,0.3,20.655363082885746,36.40192031860352,0.90960848235838,0.8180104450250563
000000000010,0.0,0.1,0.3,20.600322723388672,37.37829208374024,0.9940250749324382,0.8362734233020186
000000000010,0.0,0.2,0.3,20.55987930297852,35.82213592529297,0.845567350971639,0.8044518168054668
000000000010,0.0,0.3,0.3,20.27329635620117,37.000526428222656,0.9235514506157596,0.8218320415768852
000000000010,0.0,0.4,0.3,19.796117782592773,35.987239837646484,0.7779421120871385,0.7915654166677093
000000000010,0.0,0.5,0.3,18.741491317749023,35.70719146728516,0.6375301782267369,0.7636624125646674
000000000010,0.0,0.6,0.3,18.425323486328125,33.40949249267578,0.3904898071007099,0.7112470400180575
000000000010,0.0,0.7,0.3,17.1928653717041,32.66032791137695,0.1873429898509599,0.6702439281521622
000000000010,0.0,0.8,0.3,17.957223892211914,35.34566116333008,0.5189236468360825,0.739862562340461
000000000010,0.0,0.9,0.3,17.746482849121094,36.57487487792969,0.6098459522032139,0.7598599567588649
000000000010,0.0,1.0,0.3,16.04941749572754,31.97749900817871,0.0,0.6324454852982038
000000000011,0.0,0.0,0.3,22.234771728515625,20.49164581298828,0.5,0.5348609778348323
000000000011,0.0,0.1,0.3,22.172319412231445,20.59516716003418,0.5035757705787902,0.5355985509447108
000000000011,0.0,0.2,0.3,22.05823516845703,20.905685424804688,0.5205200527518696,0.5393618206545333
000000000011,0.0,0.3,0.3,21.68852424621582,22.71250915527344,0.6440849041048997,0.5674868266043135
000000000011,0.0,0.4,0.3,21.522294998168945,24.04181289672852,0.7439732703377926,0.590418352009699
000000000011,0.0,0.5,0.3,21.160823822021484,24.4202938079834,0.7457427436659102,0.5902958601943602
000000000011,0.0,0.6,0.3,20.791757583618164,25.30832862854004,0.7905668267062425,0.6001519408278113
000000000011,0.0,0.7,0.3,19.34032821655273,26.20022964477539,0.7438292022301823,0.5871672177771929
000000000011,0.0,0.8,0.3,17.814908981323242,26.32185745239257,0.6247510248868235,0.5572885211854681
000000000011,0.0,0.9,0.3,16.345531463623047,24.209903717041016,0.3188784673717822,0.4841513853969708
000000000011,0.0,1.0,0.3,17.953580856323242,23.13755798339844,0.363438253688102,0.49686175889043915
000000000012,0.0,0.0,0.3,16.72939682006836,23.306861877441406,0.6185333638994124,0.47431004020051104
000000000012,0.0,0.1,0.3,16.69392204284668,22.793710708618164,0.5097384998027604,0.4633479355014146
000000000012,0.0,0.2,0.3,16.432634353637695,22.732887268066406,0.4763897997938058,0.45660518458984944
000000000012,0.0,0.3,0.3,15.954595565795898,25.15403938293457,0.9383573908337994,0.49466072834139585
000000000012,0.0,0.4,0.3,15.287818908691406,23.99502182006836,0.645956650394196,0.4574797559969315
000000000012,0.0,0.5,0.3,14.431568145751951,24.70165252685547,0.7237625852925732,0.45341061066043026
000000000012,0.0,0.6,0.3,13.47836208343506,23.75659370422364,0.4527590508004695,0.41442231140678
000000000012,0.0,0.7,0.3,13.076261520385742,24.2620906829834,0.5251600559161705,0.41596697803371185
000000000012,0.0,0.8,0.3,11.97737979888916,24.12071228027344,0.4085373329103912,0.38988625477333516
000000000012,0.0,0.9,0.3,10.444772720336914,23.68071937561035,0.1957398921206477,0.3486799211420682
000000000012,0.0,1.0,0.3,11.047895431518556,23.766019821166992,0.2613395571292539,0.36314767399969594
000000000013,0.0,0.0,0.3,22.146583557128903,19.85194206237793,0.5,0.52026451644545
000000000013,0.0,0.1,0.3,22.0838623046875,20.75438117980957,0.6086671728192418,0.5368937078833341
000000000013,0.0,0.2,0.3,21.882299423217773,22.00554656982422,0.750281766210422,0.5575222455354831
000000000013,0.0,0.3,0.3,21.560073852539062,22.07794570922852,0.7339671816791205,0.5521401458146316
000000000013,0.0,0.4,0.3,20.86649513244629,22.914934158325195,0.7846076455532134,0.5541093163081579
000000000013,0.0,0.5,0.3,20.81993103027344,23.376583099365234,0.8390544517892344,0.5623095264222009
000000000013,0.0,0.6,0.3,19.762819290161133,23.82334899902344,0.8118763444752839,0.5488164565497797
000000000013,0.0,0.7,0.3,18.813045501708984,23.35653686523437,0.6781497685590021,0.5194172517168408
000000000013,0.0,0.8,0.3,16.285030364990234,22.027313232421875,0.3112928064233227,0.4394399410628222
000000000013,0.0,0.9,0.3,15.810952186584473,22.61314392089844,0.3476352212917254,0.4410590934869393
000000000013,0.0,1.0,0.3,16.236099243164062,20.884639739990234,0.1635686699519603,0.41566632711288165
000000000014,0.0,0.0,0.3,22.795026779174805,19.850690841674805,0.7569648629920172,0.5339696230523134
000000000014,0.0,0.1,0.3,22.793275833129883,19.679208755493164,0.7290579614837115,0.5305203023973815
000000000014,0.0,0.2,0.3,22.74863052368164,19.401247024536133,0.6798019328615423,0.5240439537301984
000000000014,0.0,0.3,0.3,22.600805282592773,20.06025695800781,0.7721850241280673,0.534027280644771
000000000014,0.0,0.4,0.3,22.367944717407227,20.619361877441406,0.8402296916136984,0.5402221211488378
000000000014,0.0,0.5,0.3,22.24380683898925,19.339534759521484,0.6212694673811334,0.5121269351572542
000000000014,0.0,0.6,0.3,21.232017517089844,20.04338264465332,0.6378160358371189,0.5047090740582323
000000000014,0.0,0.7,0.3,19.668920516967773,19.54694175720215,0.4071864077183919,0.46173391952687354
000000000014,0.0,0.8,0.3,19.22047233581543,20.42577171325684,0.5062154365398998,0.4697260196047677
000000000014,0.0,0.9,0.3,17.878238677978516,21.35315704345703,0.5271412717484019,0.4597594708872326
000000000014,0.0,1.0,0.3,17.596023559570312,18.262109756469727,0.0,0.39227651760235227
000000000015,0.0,0.0,0.3,21.33286094665528,21.59490394592285,0.5654752204367656,0.5377173510083668
000000000015,0.0,0.1,0.3,21.267475128173828,20.92974090576172,0.4951932056232803,0.5230970987875223
000000000015,0.0,0.2,0.3,20.90213966369629,23.119373321533203,0.6838719415781962,0.5589320911563505
000000000015,0.0,0.3,0.3,20.217506408691406,22.508474349975582,0.5734078439869182,0.5322797972211945
000000000015,0.0,0.4,0.3,19.362966537475582,23.50883102416992,0.6090568749859523,0.5340916015721433
000000000015,0.0,0.5,0.3,18.59599876403809,26.00924301147461,0.7988014212440654,0.5676065793860153
000000000015,0.0,0.6,0.3,17.93484878540039,22.0911808013916,0.3645235817107565,0.4756437313199564
000000000015,0.0,0.7,0.3,17.30495834350586,23.210140228271484,0.4283622076162999,0.48457224064053195
000000000015,0.0,0.8,0.3,16.10638427734375,23.864330291748047,0.4046449401441232,0.4722113184722193
000000000015,0.0,0.9,0.3,15.00598430633545,23.609310150146484,0.2986469099392842,0.44383714121321877
000000000015,0.0,1.0,0.3,14.531465530395508,23.516176223754883,0.2545953583801267,0.4319365467810373
000000000016,0.0,0.0,0.3,18.44021224975586,21.97496032714844,0.6701640972279014,0.48403157389182605
000000000016,0.0,0.1,0.3,18.46628761291504,21.185436248779297,0.5257108461565169,0.46887329650732074
000000000016,0.0,0.2,0.3,18.435312271118164,21.72089195251465,0.6225593235532867,0.4788722280969505
000000000016,0.0,0.3,0.3,18.082706451416016,21.89175033569336,0.6245874188659872,0.4748060603126857
000000000016,0.0,0.4,0.3,17.670223236083984,23.231143951416016,0.8386202891622314,0.4927242285669875
000000000016,0.0,0.5,0.3,17.37583351135254,23.73887825012207,0.9081262749481664,0.4965940618881066
000000000016,0.0,0.6,0.3,16.259960174560547,21.760513305664062,0.4466394598615411,0.43360017578430626
000000000016,0.0,0.7,0.3,16.382003784179688,21.44806671142578,0.3988865649109819,0.4299670650797011
000000000016,0.0,0.8,0.3,15.086762428283691,21.047016143798828,0.21526580791097,0.3945615610967062
000000000016,0.0,0.9,0.3,14.461852073669434,23.26138687133789,0.5739237611163159,0.42539262462380634
000000000016,0.0,1.0,0.3,12.531761169433594,22.98884010314941,0.3606841440334548,0.3791019866989495
000000000017,0.0,0.0,0.3,18.81331825256348,19.971235275268555,0.6261940206417744,0.45206040203890896
000000000017,0.0,0.1,0.3,18.824636459350582,19.607643127441406,0.5966865517030285,0.44506509147459383
000000000017,0.0,0.2,0.3,18.82804107666016,18.45126724243164,0.5,0.4221269658830139
000000000017,0.0,0.3,0.3,18.649547576904297,21.391576766967773,0.7310430168262019,0.47685550483580963
000000000017,0.0,0.4,0.3,18.33257484436035,21.50874900817871,0.7132458848778835,0.472475547861564
000000000017,0.0,0.5,0.3,18.2297477722168,21.14754104614257,0.6739906148328565,0.4631107903807014
000000000017,0.0,0.6,0.3,17.975170135498047,21.076509475708008,0.64584688299088,0.4563069896684661
000000000017,0.0,0.7,0.3,15.591246604919434,20.82008934020996,0.4165824795243554,0.4007278893374649
000000000017,0.0,0.8,0.3,13.485858917236328,22.53522300720215,0.3769433081354109,0.390277530440903
000000000017,0.0,0.9,0.3,13.090805053710938,24.41299629211425,0.5,0.41927772406275565
000000000017,0.0,1.0,0.3,14.547658920288086,22.95161247253418,0.5044010272796602,0.4210454169539918
000000000018,0.0,0.0,0.3,19.980602264404297,22.713762283325195,0.4982953658917148,0.5313485714867382
000000000018,0.0,0.1,0.3,19.974504470825195,22.85252952575684,0.5105224956869324,0.5339807262725789
000000000018,0.0,0.2,0.3,20.00560760498047,22.96803474426269,0.5231662834929452,0.5369376851246952
000000000018,0.0,0.3,0.3,19.65230941772461,23.27080726623535,0.5266666953250241,0.5354817586208929
000000000018,0.0,0.4,0.3,19.727170944213867,22.93214988708496,0.500915631631364,0.5303280672816291
000000000018,0.0,0.5,0.3,19.36961555480957,23.664356231689453,0.5432507307875032,0.5373271140880411
000000000018,0.0,0.6,0.3,18.660261154174805,28.20174789428711,0.90828665418422,0.6125949467783981
000000000018,0.0,0.7,0.3,18.376094818115234,27.139747619628903,0.7921579688242908,0.5854457913547293
000000000018,0.0,0.8,0.3,18.057758331298828,22.744888305664062,0.37004938694226,0.4912540305127876
000000000018,0.0,0.9,0.3,15.692306518554688,25.657527923583984,0.4741597334516318,0.4991257703701345
000000000018,0.0,1.0,0.3,12.67108917236328,25.10881423950196,0.2182086585096717,0.4242365206480217
000000000019,0.0,0.0,0.3,16.884719848632812,25.23758316040039,0.8644582604727586,0.5160173904004026
000000000019,0.0,0.1,0.3,16.84770965576172,24.53734970092773,0.7855641061619832,0.5013001070472713
000000000019,0.0,0.2,0.3,16.624202728271484,26.036521911621094,0.9117513025895376,0.5263989844175583
000000000019,0.0,0.3,0.3,16.112743377685547,25.41627311706543,0.7743199325940509,0.503227391290474
000000000019,0.0,0.4,0.3,15.601624488830566,24.752975463867188,0.6324074453876867,0.47920639675867344
000000000019,0.0,0.5,0.3,15.27273178100586,23.964385986328125,0.5030280674079292,0.45655069528439335
000000000019,0.0,0.6,0.3,14.831377029418944,24.43564796447754,0.4903272112594671,0.4565829745616391
000000000019,0.0,0.7,0.3,14.05580234527588,26.525882720947266,0.6007943644882231,0.48175377540816744
000000000019,0.0,0.8,0.3,13.461158752441406,23.85716819763184,0.2361056933369541,0.4160593391299419
000000000019,0.0,0.9,0.3,13.408369064331056,22.62473487854004,0.0989921581801933,0.3904179334425672
000000000019,0.0,1.0,0.3,13.34153652191162,21.773473739624023,0.0,0.3720639645087329
000000000020,0.0,0.0,0.3,19.193622589111328,29.89110946655273,1.0,0.6575040942937113
000000000020,0.0,0.1,0.3,19.184383392333984,28.744972229003903,0.5814214156600312,0.6345019855047868
000000000020,0.0,0.2,0.3,18.95509910583496,29.66606903076172,0.8925125815585973,0.6479756663826133
000000000020,0.0,0.3,0.3,18.58506774902344,29.11362266540528,0.6516796697220577,0.629147811322472
000000000020,0.0,0.4,0.3,17.968290328979492,29.39067840576172,0.6866993074332183,0.6216013025507338
000000000020,0.0,0.5,0.3,17.585800170898438,29.04868698120117,0.5212132418218743,0.606697397526927
000000000020,0.0,0.6,0.3,17.234472274780273,29.762523651123047,0.7437452043816701,0.6134627739386517
000000000020,0.0,0.7,0.3,16.6019344329834,29.718101501464844,0.659950947831754,0.5991856103244246
000000000020,0.0,0.8,0.3,14.724701881408691,29.120859146118164,0.2416986315846481,0.5475532099076424
000000000020,0.0,0.9,0.3,14.515725135803224,28.60730361938477,0.0322498822083947,0.5329093638927997
000000000020,0.0,1.0,0.3,15.806836128234863,28.51878929138184,0.1380012073072053,0.558485776238445
000000000021,0.0,0.0,0.3,18.17369842529297,27.436697006225582,0.5372938382500927,0.587069156562793
000000000021,0.0,0.1,0.3,18.16639518737793,27.332931518554688,0.5222679135187431,0.5848497355752464
000000000021,0.0,0.2,0.3,18.19438362121582,27.38526725769043,0.5354006700708716,0.5864837627612942
000000000021,0.0,0.3,0.3,18.153627395629883,27.110252380371094,0.4906863296345404,0.5801483989022277
000000000021,0.0,0.4,0.3,18.00322914123535,27.58969116210937,0.5180317839365385,0.5865040381263557
000000000021,0.0,0.5,0.3,17.859350204467773,28.65447998046875,0.6222149057429105,0.604645338534175
000000000021,0.0,0.6,0.3,17.682252883911133,27.94036293029785,0.4898212680204509,0.5866856155501601
000000000021,0.0,0.7,0.3,16.93819808959961,28.832704544067383,0.4346534756169902,0.5886874642132374
000000000021,0.0,0.8,0.3,17.276166915893555,27.924949645996094,0.3950378874802998,0.5777805322048397
000000000021,0.0,0.9,0.3,16.364118576049805,29.02357482910156,0.3280333596431504,0.5803300657725514
000000000021,0.0,1.0,0.3,16.006404876708984,30.994569778442383,0.5,0.6119758692191797
000000000022,0.0,0.0,0.3,14.872546195983888,19.70474624633789,0.6350676579265174,0.3633165531130863
000000000022,0.0,0.1,0.3,14.84090518951416,22.7442684173584,0.8706274320007257,0.42312870545060266
000000000022,0.0,0.2,0.3,14.717524528503418,22.62748908996582,0.8475207044996654,0.4181925281956784
000000000022,0.0,0.3,0.3,14.4713134765625,23.73222541809082,0.9066574751589228,0.4349619672332775
000000000022,0.0,0.4,0.3,14.187785148620604,24.34332275390625,0.9227480297102434,0.4411185530834537
000000000022,0.0,0.5,0.3,14.081868171691896,21.002161026000977,0.6479385268984159,0.37239158350651913
000000000022,0.0,0.6,0.3,13.775236129760742,22.769012451171875,0.7523496571759675,0.40105681746831773
000000000022,0.0,0.7,0.3,13.103245735168455,22.785913467407227,0.6778680797774089,0.38716453623461766
000000000022,0.0,0.8,0.3,11.62032985687256,21.90326881408692,0.441130901773099,0.3382022217857249
000000000022,0.0,0.9,0.3,11.243632316589355,23.48760032653809,0.5232780735236531,0.36175201989360034
000000000022,0.0,1.0,0.3,10.44054889678955,17.987930297851562,0.0,0.23531218502690698
000000000023,0.0,0.0,0.3,19.88605499267578,27.42342567443848,0.5,0.6230621637466596
000000000023,0.0,0.1,0.3,19.878782272338867,27.48339462280273,0.5170481126742699,0.6241014683369109
000000000023,0.0,0.2,0.3,19.842628479003903,27.82309341430664,0.614750234678132,0.6300954719030409
000000000023,0.0,0.3,0.3,19.74054908752441,27.93097877502441,0.6254480215736904,0.6300808270167628
000000000023,0.0,0.4,0.3,19.610042572021484,27.82511138916016,0.5631826371712748,0.6252109002938527
000000000023,0.0,0.5,0.3,19.46409797668457,28.3420524597168,0.6914565472353462,0.6324070819060463
000000000023,0.0,0.6,0.3,19.271371841430664,27.92026901245117,0.5168206738528844,0.6199334551660713
000000000023,0.0,0.7,0.3,18.96392250061035,28.291393280029297,0.5634284938856601,0.6208084240264237
000000000023,0.0,0.8,0.3,18.362680435180664,29.0285701751709,0.6581291006341857,0.6227466058141058
000000000023,0.0,0.9,0.3,18.249135971069336,28.293132781982425,0.4035602141166584,0.6057082938955778
000000000023,0.0,1.0,0.3,17.658058166503906,28.803560256958008,0.429909762606974,0.6033497048519086
000000000024,0.0,0.0,0.3,18.97899627685547,24.21420669555664,0.6609558976802357,0.5399974535552043
000000000024,0.0,0.1,0.3,18.96681022644043,24.387805938720703,0.6778958387637194,0.5431938034729609
000000000024,0.0,0.2,0.3,18.95581245422364,23.58153533935547,0.5929568492359241,0.526917315462919
000000000024,0.0,0.3,0.3,18.933155059814453,24.21586227416992,0.6568811449605851,0.5390597646352175
000000000024,0.0,0.4,0.3,18.94271850585937,22.66780662536621,0.4966389566133826,0.508458181768856
000000000024,0.0,0.5,0.3,18.95551490783692,23.71434783935547,0.6067529723019807,0.5295537926998222
000000000024,0.0,0.6,0.3,18.6240177154541,26.08295440673828,0.8225752465480413,0.5696665975086597
000000000024,0.0,0.7,0.3,18.44926071166992,25.987592697143555,0.7964588013897664,0.5640687678251219
000000000024,0.0,0.8,0.3,17.535673141479492,26.897573471069336,0.8065319022827162,0.5628319580587812
000000000024,0.0,0.9,0.3,15.965362548828123,26.630884170532227,0.6332884554312983,0.5242757899997499
000000000024,0.0,1.0,0.3,13.582194328308104,27.47160720825196,0.5,0.4905442510758917
