sample_id,t_delta,t_start,t_end,psnr,clip_edited
422000000002,0.0,0.7,0.3,19.09244537353516,21.48442268371582
422000000002,0.0,0.8,0.3,18.40642166137696,21.88924026489257
422000000002,0.0,0.9,0.3,18.88967514038086,21.88484573364257
422000000002,0.0,1.0,0.3,19.279857635498047,22.23789596557617
422000000003,0.0,0.0,0.3,21.3612060546875,23.79489517211914
422000000003,0.0,0.1,0.3,21.366809844970703,23.69020652770996
422000000003,0.0,0.2,0.3,21.44050407409668,24.748653411865234
422000000003,0.0,0.3,0.3,21.20112419128418,25.941688537597656
422000000003,0.0,0.4,0.3,20.56110572814941,25.355091094970703
422000000003,0.0,0.5,0.3,18.814760208129883,27.40119743347168
422000000003,0.0,0.6,0.3,19.13435935974121,29.20966529846192
422000000003,0.0,0.7,0.3,18.16919136047364,25.970422744750977
422000000003,0.0,0.8,0.3,16.98101043701172,26.33814811706543
422000000003,0.0,0.9,0.3,17.44629669189453,26.363176345825195
422000000003,0.0,1.0,0.3,15.68359661102295,33.13996505737305
422000000004,0.0,0.0,0.3,23.949068069458008,19.349306106567383
422000000004,0.0,0.1,0.3,23.954214096069336,19.33585929870605
422000000004,0.0,0.2,0.3,23.94829559326172,18.97219467163086
422000000004,0.0,0.3,0.3,23.838912963867188,18.82143783569336
422000000004,0.0,0.4,0.3,23.657989501953125,19.377553939819336
422000000004,0.0,0.5,0.3,23.26629066467285,19.657150268554688
422000000004,0.0,0.6,0.3,22.608089447021484,20.081871032714844
422000000004,0.0,0.7,0.3,21.654277801513672,20.489171981811523
422000000004,0.0,0.8,0.3,16.595062255859375,23.277801513671875
422000000004,0.0,0.9,0.3,17.17386817932129,18.82068252563477
422000000004,0.0,1.0,0.3,18.18102264404297,18.31984138488769
423000000000,0.0,0.0,0.3,25.88103675842285,22.20388412475586
423000000000,0.0,0.1,0.3,25.832279205322266,22.95267868041992
423000000000,0.0,0.2,0.3,25.918210983276367,24.55035400390625
423000000000,0.0,0.3,0.3,25.385128021240234,22.373151779174805
423000000000,0.0,0.4,0.3,24.67095184326172,23.342926025390625
423000000000,0.0,0.5,0.3,23.41015815734864,26.579137802124023
423000000000,0.0,0.6,0.3,21.8365421295166,24.34232711791992
423000000000,0.0,0.7,0.3,17.403087615966797,27.65936851501465
423000000000,0.0,0.8,0.3,14.484892845153809,23.9724063873291
423000000000,0.0,0.9,0.3,14.0079345703125,21.195476531982425
423000000000,0.0,1.0,0.3,15.302764892578123,28.33063507080078
423000000001,0.0,0.0,0.3,20.89818000793457,27.712553024291992
423000000001,0.0,0.1,0.3,20.908403396606445,27.7889461517334
423000000001,0.0,0.2,0.3,20.74008560180664,26.901371002197266
423000000001,0.0,0.3,0.3,20.57646369934082,26.104454040527344
423000000001,0.0,0.4,0.3,20.13104057312012,27.82703971862793
423000000001,0.0,0.5,0.3,19.47941017150879,26.857641220092773
