sample_id,t_delta,t_start,t_end,psnr,clip_similarity_target_image
722000000001,0.0,0.6,0.9,12.478480339050291,25.49673080444336
722000000002,0.0,0.6,0.9,9.845970153808594,22.253725051879883
722000000003,0.0,0.6,0.9,13.813087463378906,27.10755729675293
722000000004,0.0,0.6,0.9,15.06467056274414,26.02781105041504
723000000000,0.0,0.6,0.9,13.905961990356444,28.31891822814941
723000000001,0.0,0.6,0.9,10.851515769958496,26.50843620300293
723000000002,0.0,0.6,0.9,11.044919967651367,34.273868560791016
723000000003,0.0,0.6,0.9,10.115583419799805,25.585559844970703
723000000004,0.0,0.6,0.9,13.38658046722412,25.35654640197754
724000000000,0.0,0.6,0.9,14.10568141937256,24.46954917907715
724000000001,0.0,0.6,0.9,13.067039489746094,28.912813186645508
724000000002,0.0,0.6,0.9,12.577314376831056,18.02077865600586
724000000003,0.0,0.6,0.9,15.84639835357666,30.316734313964844
724000000004,0.0,0.6,0.9,12.240148544311523,31.573471069335938
811000000000,0.0,0.6,0.9,13.222192764282228,27.61626243591309
811000000001,0.0,0.6,0.9,10.857897758483888,31.883996963500977
811000000002,0.0,0.6,0.9,11.48672103881836,28.680376052856445
811000000003,0.0,0.6,0.9,15.346076011657717,30.67474365234375
811000000004,0.0,0.6,0.9,13.788731575012209,28.933311462402344
811000000005,0.0,0.6,0.9,9.545709609985352,28.05939674377441
811000000006,0.0,0.6,0.9,14.752941131591797,26.16928482055664
811000000007,0.0,0.6,0.9,10.19668197631836,29.97072982788086
811000000008,0.0,0.6,0.9,10.197470664978027,30.493623733520508
811000000009,0.0,0.6,0.9,9.468673706054688,30.2677059173584
812000000000,0.0,0.6,0.9,11.887346267700195,27.66565704345703
812000000001,0.0,0.6,0.9,8.981164932250977,27.54694175720215
812000000002,0.0,0.6,0.9,12.836633682250977,27.13208770751953
812000000003,0.0,0.6,0.9,11.729277610778809,21.295503616333008
812000000004,0.0,0.6,0.9,12.898151397705078,27.328746795654297
812000000005,0.0,0.6,0.9,10.170063018798828,31.88148498535156
812000000006,0.0,0.6,0.9,13.520716667175291,32.30255126953125
812000000007,0.0,0.6,0.9,14.471811294555664,28.36347198486328
812000000008,0.0,0.6,0.9,12.096908569335938,30.56161117553711
812000000009,0.0,0.6,0.9,12.275394439697266,33.11539077758789
813000000000,0.0,0.6,0.9,11.258350372314451,25.20707321166992
813000000001,0.0,0.6,0.9,14.570998191833496,25.860774993896484
813000000002,0.0,0.6,0.9,10.364486694335938,31.892173767089844
813000000003,0.0,0.6,0.9,13.8006010055542,29.10847282409668
813000000004,0.0,0.6,0.9,13.68340015411377,29.715404510498047
813000000005,0.0,0.6,0.9,12.34019947052002,26.426755905151367
813000000006,0.0,0.6,0.9,12.02225399017334,25.457820892333984
813000000007,0.0,0.6,0.9,11.886457443237305,25.6350212097168
813000000008,0.0,0.6,0.9,11.422456741333008,26.11216354370117
813000000009,0.0,0.6,0.9,9.516810417175291,28.95769500732422
814000000000,0.0,0.6,0.9,12.94327163696289,27.49314308166504
814000000001,0.0,0.6,0.9,13.132506370544434,28.71588516235352
814000000002,0.0,0.6,0.9,18.502286911010746,23.799057006835938
814000000003,0.0,0.6,0.9,10.997034072875977,23.426427841186523
814000000004,0.0,0.6,0.9,15.139893531799316,35.34990692138672
814000000005,0.0,0.6,0.9,13.287128448486328,26.13357925415039
814000000006,0.0,0.6,0.9,8.00572395324707,30.1427059173584
814000000007,0.0,0.6,0.9,15.179293632507324,23.938859939575195
814000000008,0.0,0.6,0.9,12.946566581726074,34.45361328125
814000000009,0.0,0.6,0.9,15.999279975891112,24.84635353088379
821000000000,0.0,0.6,0.9,12.489367485046388,28.02162170410156
821000000001,0.0,0.6,0.9,9.632635116577148,28.98404693603516
821000000002,0.0,0.6,0.9,13.801477432250977,27.91336250305176
821000000003,0.0,0.6,0.9,13.937742233276367,29.149385452270508
821000000004,0.0,0.6,0.9,12.141505241394045,26.883399963378903
821000000005,0.0,0.6,0.9,12.854240417480469,30.270713806152344
821000000006,0.0,0.6,0.9,13.7543363571167,23.810300827026367
821000000007,0.0,0.6,0.9,11.818017959594728,27.77860450744629
821000000008,0.0,0.6,0.9,14.487556457519531,30.758115768432617
821000000009,0.0,0.6,0.9,12.188608169555664,25.71464729309082
822000000000,0.0,0.6,0.9,12.685242652893066,23.36803436279297
822000000001,0.0,0.6,0.9,13.77149486541748,31.16253089904785
822000000002,0.0,0.6,0.9,16.828258514404297,20.78499412536621
822000000003,0.0,0.6,0.9,13.6834716796875,27.198387145996094
822000000004,0.0,0.6,0.9,12.961018562316896,31.62437438964844
822000000005,0.0,0.6,0.9,11.311495780944824,26.589807510375977
822000000006,0.0,0.6,0.9,10.782651901245115,30.992090225219727
822000000007,0.0,0.6,0.9,13.92715549468994,30.32732009887696
822000000008,0.0,0.6,0.9,13.89936637878418,24.007099151611328
822000000009,0.0,0.6,0.9,8.579939842224121,25.84671974182129
823000000000,0.0,0.6,0.9,13.619729042053224,28.430076599121094
823000000001,0.0,0.6,0.9,10.130132675170898,30.771886825561523
823000000002,0.0,0.6,0.9,12.243321418762209,27.53506851196289
823000000003,0.0,0.6,0.9,14.778380393981934,25.2371826171875
823000000004,0.0,0.6,0.9,10.43388843536377,23.04488945007324
823000000005,0.0,0.6,0.9,9.375092506408691,29.855775833129883
823000000006,0.0,0.6,0.9,11.412212371826172,28.60230827331543
823000000007,0.0,0.6,0.9,13.424760818481444,25.4877986907959
823000000008,0.0,0.6,0.9,13.475436210632324,28.4520206451416
823000000009,0.0,0.6,0.9,14.563690185546877,25.02731132507324
824000000000,0.0,0.6,0.9,13.70415210723877,26.46990776062012
824000000001,0.0,0.6,0.9,13.91254425048828,24.965681076049805
824000000002,0.0,0.6,0.9,12.937793731689451,17.98629379272461
824000000003,0.0,0.6,0.9,10.58395004272461,31.66257667541504
824000000004,0.0,0.6,0.9,11.728262901306152,26.98317146301269
824000000005,0.0,0.6,0.9,15.89133644104004,23.49618148803711
824000000006,0.0,0.6,0.9,17.090940475463867,25.96672248840332
824000000007,0.0,0.6,0.9,14.542390823364258,18.40304183959961
824000000008,0.0,0.6,0.9,15.490986824035645,24.499467849731445
824000000009,0.0,0.6,0.9,14.544678688049316,27.025619506835938
911000000000,0.0,0.6,0.9,11.572659492492676,23.71356773376465
911000000001,0.0,0.6,0.9,12.118245124816896,23.68588829040528
911000000002,0.0,0.6,0.9,10.51006317138672,28.77042961120605
911000000003,0.0,0.6,0.9,11.107670783996582,32.1131706237793
911000000004,0.0,0.6,0.9,11.693781852722168,29.82205390930176
911000000005,0.0,0.6,0.9,9.61584186553955,29.52231407165528
911000000006,0.0,0.6,0.9,12.225055694580078,28.163209915161133
911000000007,0.0,0.6,0.9,15.209449768066406,26.56814956665039
911000000008,0.0,0.6,0.9,11.145792007446287,28.70747375488281
911000000009,0.0,0.6,0.9,11.992162704467772,27.875947952270508
912000000000,0.0,0.6,0.9,9.655133247375488,22.86349868774414
912000000001,0.0,0.6,0.9,9.21922779083252,27.77738571166992
912000000002,0.0,0.6,0.9,12.857385635375977,34.206687927246094
912000000003,0.0,0.6,0.9,12.72720432281494,21.91880226135254
912000000004,0.0,0.6,0.9,12.463552474975586,26.708608627319336
912000000005,0.0,0.6,0.9,15.007126808166504,30.65832901000977
912000000006,0.0,0.6,0.9,11.188872337341309,35.667022705078125
912000000007,0.0,0.6,0.9,16.031692504882812,30.645965576171875
912000000008,0.0,0.6,0.9,9.379404067993164,28.999048233032227
912000000009,0.0,0.6,0.9,10.404685974121094,27.10277366638184
913000000000,0.0,0.6,0.9,11.033551216125488,26.935258865356445
913000000001,0.0,0.6,0.9,13.838651657104492,32.084835052490234
913000000002,0.0,0.6,0.9,9.890878677368164,34.57575988769531
913000000003,0.0,0.6,0.9,10.901518821716309,30.27071952819824
913000000004,0.0,0.6,0.9,14.811434745788574,32.95307159423828
913000000005,0.0,0.6,0.9,12.696134567260742,32.67127990722656
913000000006,0.0,0.6,0.9,10.18750286102295,34.65610885620117
913000000007,0.0,0.6,0.9,12.718955993652344,29.87897682189941
913000000008,0.0,0.6,0.9,12.239376068115234,36.08089828491211
913000000009,0.0,0.6,0.9,11.284396171569824,33.64956283569336
914000000000,0.0,0.6,0.9,14.942118644714355,28.90717315673828
914000000001,0.0,0.6,0.9,14.90366554260254,26.14968490600586
914000000002,0.0,0.6,0.9,12.375662803649902,26.25437355041504
914000000003,0.0,0.6,0.9,12.313140869140623,28.30137634277344
914000000004,0.0,0.6,0.9,12.834336280822754,31.2341251373291
914000000005,0.0,0.6,0.9,13.877267837524414,32.60127258300781
914000000006,0.0,0.6,0.9,11.623533248901367,21.706525802612305
914000000007,0.0,0.6,0.9,13.735368728637695,29.694494247436523
914000000008,0.0,0.6,0.9,13.06780242919922,25.306055068969727
914000000009,0.0,0.6,0.9,15.63899040222168,28.42022132873535
921000000000,0.0,0.6,0.9,11.98161792755127,27.741044998168945
921000000001,0.0,0.6,0.9,13.394908905029297,28.494028091430664
921000000002,0.0,0.6,0.9,13.142462730407717,32.0356330871582
921000000003,0.0,0.6,0.9,13.41523551940918,35.75181198120117
921000000004,0.0,0.6,0.9,12.346429824829102,26.48284721374512
921000000005,0.0,0.6,0.9,12.143512725830078,32.33610153198242
921000000006,0.0,0.6,0.9,11.468334197998049,31.467891693115234
921000000007,0.0,0.6,0.9,15.136319160461426,27.65474319458008
921000000008,0.0,0.6,0.9,14.203913688659668,31.27273368835449
921000000009,0.0,0.6,0.9,13.992731094360352,32.09954071044922
922000000000,0.0,0.6,0.9,11.494911193847656,33.70657730102539
922000000001,0.0,0.6,0.9,10.641443252563477,28.029083251953125
922000000002,0.0,0.6,0.9,9.853137969970703,30.27862548828125
922000000003,0.0,0.6,0.9,14.548102378845217,28.153217315673828
922000000004,0.0,0.6,0.9,13.008452415466309,28.457427978515625
922000000005,0.0,0.6,0.9,15.04086685180664,36.26604843139648
922000000006,0.0,0.6,0.9,10.758410453796388,28.67385482788086
922000000007,0.0,0.6,0.9,12.40390396118164,31.20452690124512
922000000008,0.0,0.6,0.9,11.605303764343262,33.908958435058594
922000000009,0.0,0.6,0.9,11.517934799194336,26.16714859008789
923000000000,0.0,0.6,0.9,10.276631355285645,28.2225284576416
923000000001,0.0,0.6,0.9,10.90626049041748,26.88595962524414
923000000002,0.0,0.6,0.9,9.377552032470703,30.93197250366211
923000000003,0.0,0.6,0.9,11.294602394104004,24.83874893188477
923000000004,0.0,0.6,0.9,13.122928619384766,33.174808502197266
923000000005,0.0,0.6,0.9,13.690387725830078,27.288311004638672
923000000006,0.0,0.6,0.9,9.918350219726562,29.10987091064453
923000000007,0.0,0.6,0.9,13.5903959274292,29.465038299560547
923000000008,0.0,0.6,0.9,13.305685997009276,27.856454849243164
923000000009,0.0,0.6,0.9,14.974231719970703,32.60527420043945
924000000000,0.0,0.6,0.9,13.78076171875,23.54605865478516
924000000001,0.0,0.6,0.9,14.5470609664917,29.41548156738281
924000000002,0.0,0.6,0.9,12.860258102416992,28.17362594604492
924000000003,0.0,0.6,0.9,16.59914779663086,23.49053192138672
924000000004,0.0,0.6,0.9,15.126943588256836,24.16054344177246
924000000005,0.0,0.6,0.9,12.746100425720217,24.895814895629883
924000000006,0.0,0.6,0.9,12.76773738861084,30.353349685668945
924000000007,0.0,0.6,0.9,14.068406105041504,28.49057388305664
924000000008,0.0,0.6,0.9,13.595388412475586,21.982515335083008
924000000009,0.0,0.6,0.9,9.964879989624023,31.94695472717285
0,0.0,0.6,1.0,9.173227310180664,22.26015853881836
1,0.0,0.6,1.0,11.874842643737791,26.524246215820312
2,0.0,0.6,1.0,10.657209396362305,30.09578323364257
3,0.0,0.6,1.0,11.199911117553713,29.98188781738281
4,0.0,0.6,1.0,11.994826316833496,33.70907211303711
5,0.0,0.6,1.0,10.36554718017578,30.423269271850582
6,0.0,0.6,1.0,11.291245460510254,33.263450622558594
7,0.0,0.6,1.0,13.655983924865724,25.85822868347168
8,0.0,0.6,1.0,11.66517448425293,30.07398796081543
9,0.0,0.6,1.0,10.291909217834473,28.20045661926269
10,0.0,0.6,1.0,12.019935607910156,30.782264709472656
11,0.0,0.6,1.0,11.823692321777344,28.59492301940918
12,0.0,0.6,1.0,8.45708179473877,23.50113105773925
13,0.0,0.6,1.0,8.292709350585938,22.720111846923828
14,0.0,0.6,1.0,11.525628089904783,27.688282012939453
15,0.0,0.6,1.0,9.971105575561523,22.270702362060547
16,0.0,0.6,1.0,8.491220474243164,24.048295974731445
17,0.0,0.6,1.0,11.70849609375,25.77025604248047
18,0.0,0.6,1.0,10.903398513793944,28.9824161529541
19,0.0,0.6,1.0,10.32031536102295,29.487136840820312
20,0.0,0.6,1.0,12.459932327270508,24.905685424804688
21,0.0,0.6,1.0,9.027695655822754,28.498855590820312
22,0.0,0.6,1.0,7.503443241119385,33.07038116455078
23,0.0,0.6,1.0,10.975191116333008,28.020112991333008
24,0.0,0.6,1.0,12.277514457702637,26.36914825439453
25,0.0,0.6,1.0,10.454246520996094,24.011734008789062
26,0.0,0.6,1.0,12.194476127624512,22.790679931640625
27,0.0,0.6,1.0,9.92477321624756,27.96564102172852
28,0.0,0.6,1.0,12.248011589050291,30.253358840942383
29,0.0,0.6,1.0,13.655817031860352,27.18440818786621
30,0.0,0.6,1.0,11.149395942687988,28.101985931396484
31,0.0,0.6,1.0,12.81213092803955,21.992408752441406
32,0.0,0.6,1.0,10.86570930480957,24.04541015625
33,0.0,0.6,1.0,10.342388153076172,34.548927307128906
34,0.0,0.6,1.0,13.146696090698242,35.45991134643555
35,0.0,0.6,1.0,11.859344482421877,29.350645065307617
36,0.0,0.6,1.0,7.985215663909912,21.7326717376709
37,0.0,0.6,1.0,13.65527629852295,24.79667854309082
38,0.0,0.6,1.0,12.138160705566406,29.40727996826172
39,0.0,0.6,1.0,11.97167682647705,23.507230758666992
40,0.0,0.6,1.0,11.410940170288086,29.148727416992188
41,0.0,0.6,1.0,12.01371955871582,26.84332656860352
42,0.0,0.6,1.0,16.440990447998047,31.422531127929688
43,0.0,0.6,1.0,15.84816074371338,27.8467960357666
44,0.0,0.6,1.0,11.070611953735352,29.30189323425293
45,0.0,0.6,1.0,9.248861312866213,25.890769958496094
46,0.0,0.6,1.0,14.863326072692873,22.061023712158203
47,0.0,0.6,1.0,10.153818130493164,24.89881896972656
48,0.0,0.6,1.0,12.554560661315918,24.21977996826172
49,0.0,0.6,1.0,11.52455711364746,24.17149543762207
50,0.0,0.6,1.0,13.17660903930664,30.645639419555664
51,0.0,0.6,1.0,10.519417762756348,33.217254638671875
52,0.0,0.6,1.0,12.250418663024902,27.869176864624023
53,0.0,0.6,1.0,13.32678508758545,27.786705017089844
54,0.0,0.6,1.0,10.093499183654783,24.64766311645508
55,0.0,0.6,1.0,11.266756057739258,29.27728080749512
56,0.0,0.6,1.0,10.358258247375488,34.07871627807617
57,0.0,0.6,1.0,8.853665351867676,24.76397132873535
58,0.0,0.6,1.0,11.296087265014648,30.7454833984375
59,0.0,0.6,1.0,9.091432571411133,25.479549407958984
60,0.0,0.6,1.0,14.738957405090332,24.60063362121582
61,0.0,0.6,1.0,10.539300918579102,26.0887508392334
62,0.0,0.6,1.0,9.50122356414795,34.22613525390625
63,0.0,0.6,1.0,12.087017059326172,27.21092414855957
64,0.0,0.6,1.0,12.142449378967283,22.895938873291016
65,0.0,0.6,1.0,15.425555229187012,25.566518783569336
66,0.0,0.6,1.0,9.625408172607422,35.38656997680664
67,0.0,0.6,1.0,13.140460014343262,25.715715408325195
68,0.0,0.6,1.0,13.280878067016602,29.11792182922364
69,0.0,0.6,1.0,10.73483943939209,25.430858612060547
70,0.0,0.6,1.0,13.066497802734377,27.58740997314453
71,0.0,0.6,1.0,13.103893280029297,29.07237434387207
72,0.0,0.6,1.0,10.548335075378418,31.00321578979492
73,0.0,0.6,1.0,14.487950325012209,25.226837158203125
74,0.0,0.6,1.0,12.183279991149902,22.889930725097656
75,0.0,0.6,1.0,10.249415397644045,23.527076721191406
76,0.0,0.6,1.0,12.865985870361328,30.388242721557617
77,0.0,0.6,1.0,10.411712646484377,32.384552001953125
78,0.0,0.6,1.0,15.662198066711426,25.465499877929688
79,0.0,0.6,1.0,11.689508438110352,23.96291732788086
80,0.0,0.6,1.0,11.911855697631836,33.18766784667969
81,0.0,0.6,1.0,14.315360069274902,23.8957576751709
82,0.0,0.6,1.0,10.094123840332031,29.39052963256836
83,0.0,0.6,1.0,9.078839302062988,28.797582626342773
84,0.0,0.6,1.0,10.248201370239258,34.04051208496094
85,0.0,0.6,1.0,8.158474922180176,20.2611026763916
86,0.0,0.6,1.0,12.13813304901123,25.095760345458984
87,0.0,0.6,1.0,9.737626075744627,20.03973388671875
88,0.0,0.6,1.0,10.274306297302246,24.605005264282227
89,0.0,0.6,1.0,10.43415641784668,27.9533805847168
90,0.0,0.6,1.0,12.319558143615724,28.830835342407227
91,0.0,0.6,1.0,10.065369606018066,26.623573303222656
92,0.0,0.6,1.0,10.302874565124512,27.022869110107425
93,0.0,0.6,1.0,10.941083908081056,28.854894638061523
94,0.0,0.6,1.0,10.272573471069336,25.9855899810791
95,0.0,0.6,1.0,12.821645736694336,31.689786911010746
96,0.0,0.6,1.0,8.484244346618652,31.84648704528809
97,0.0,0.6,1.0,10.330058097839355,25.612932205200195
98,0.0,0.6,1.0,7.086289405822754,27.00225067138672
99,0.0,0.6,1.0,13.981730461120604,31.939512252807617
100,0.0,0.6,1.0,12.431755065917969,33.4716911315918
101,0.0,0.6,1.0,10.1787691116333,22.817398071289062
102,0.0,0.6,1.0,8.349594116210938,24.4930477142334
103,0.0,0.6,1.0,12.307385444641112,29.83616065979004
104,0.0,0.6,1.0,11.45956325531006,25.8486270904541
105,0.0,0.6,1.0,10.704575538635254,26.933502197265625
106,0.0,0.6,1.0,12.776756286621094,29.31161880493164
107,0.0,0.6,1.0,10.240612983703612,24.31605529785156
108,0.0,0.6,1.0,13.23089599609375,32.348445892333984
109,0.0,0.6,1.0,9.984336853027344,26.87933158874512
110,0.0,0.6,1.0,12.984097480773926,27.23275756835937
111,0.0,0.6,1.0,11.092754364013672,20.82804679870605
112,0.0,0.6,1.0,9.377175331115724,30.20005226135254
113,0.0,0.6,1.0,15.65206527709961,27.48377227783203
114,0.0,0.6,1.0,9.900123596191406,22.17303276062012
115,0.0,0.6,1.0,14.38027286529541,22.68484687805176
116,0.0,0.6,1.0,11.205426216125488,27.27267837524414
117,0.0,0.6,1.0,10.359671592712402,28.771499633789062
118,0.0,0.6,1.0,16.432209014892578,25.72779083251953
119,0.0,0.6,1.0,14.057649612426758,29.354358673095703
120,0.0,0.6,1.0,9.688819885253906,27.268064498901367
121,0.0,0.6,1.0,9.450122833251951,29.47626495361328
122,0.0,0.6,1.0,10.794023513793944,24.90031814575196
123,0.0,0.6,1.0,10.599605560302734,22.63418197631836
124,0.0,0.6,1.0,14.55056858062744,20.394607543945312
125,0.0,0.6,1.0,12.338869094848633,28.87204933166504
126,0.0,0.6,1.0,12.30482578277588,31.3222713470459
127,0.0,0.6,1.0,13.015039443969728,25.188684463500977
128,0.0,0.6,1.0,12.404996871948242,31.992774963378903
129,0.0,0.6,1.0,9.253971099853516,28.393211364746094
130,0.0,0.6,1.0,12.99655055999756,31.86965560913086
131,0.0,0.6,1.0,12.176952362060549,26.807767868041992
132,0.0,0.6,1.0,14.12323760986328,32.4017448425293
133,0.0,0.6,1.0,13.518948554992676,22.17911720275879
134,0.0,0.6,1.0,13.913494110107422,26.983436584472656
135,0.0,0.6,1.0,9.434355735778809,24.903545379638672
136,0.0,0.6,1.0,12.070571899414062,28.678577423095703
137,0.0,0.6,1.0,10.343907356262209,37.71897888183594
138,0.0,0.6,1.0,12.949090003967283,19.624834060668945
139,0.0,0.6,1.0,12.811352729797363,22.85467338562012
111000000000,0.0,0.6,1.0,9.031060218811035,24.002763748168945
111000000001,0.0,0.6,1.0,9.87658977508545,34.496543884277344
111000000002,0.0,0.6,1.0,10.988082885742188,26.06929016113281
111000000003,0.0,0.6,1.0,11.62602996826172,26.030406951904297
111000000004,0.0,0.6,1.0,11.823923110961914,27.203086853027344
111000000005,0.0,0.6,1.0,12.182806968688965,24.68239021301269
111000000006,0.0,0.6,1.0,8.314499855041504,26.612445831298828
111000000007,0.0,0.6,1.0,9.761486053466797,29.64887237548828
111000000008,0.0,0.6,1.0,8.90524673461914,30.55614280700684
111000000009,0.0,0.6,1.0,9.59823989868164,26.44842338562012
112000000000,0.0,0.6,1.0,14.614863395690918,30.41956329345703
112000000001,0.0,0.6,1.0,10.800580024719238,24.921836853027344
112000000002,0.0,0.6,1.0,10.330548286437988,31.334278106689453
112000000003,0.0,0.6,1.0,11.245906829833984,30.3874740600586
112000000004,0.0,0.6,1.0,11.035163879394531,28.29548072814941
112000000005,0.0,0.6,1.0,10.782176971435549,30.73824119567871
112000000006,0.0,0.6,1.0,9.828940391540527,28.358482360839844
112000000007,0.0,0.6,1.0,9.721551895141602,24.328617095947266
112000000008,0.0,0.6,1.0,10.557313919067385,27.09845924377441
112000000009,0.0,0.6,1.0,10.57002067565918,26.991012573242188
113000000000,0.0,0.6,1.0,11.52678108215332,29.011608123779297
113000000001,0.0,0.6,1.0,11.623003959655762,25.59056282043457
113000000002,0.0,0.6,1.0,10.4296875,25.07663345336914
113000000003,0.0,0.6,1.0,10.880765914916992,23.60955238342285
113000000004,0.0,0.6,1.0,11.59003734588623,32.05896759033203
113000000005,0.0,0.6,1.0,12.051552772521973,25.71991729736328
113000000006,0.0,0.6,1.0,13.009079933166504,25.45781517028809
113000000007,0.0,0.6,1.0,11.387995719909668,25.81866455078125
113000000008,0.0,0.6,1.0,10.36835479736328,18.36337661743164
113000000009,0.0,0.6,1.0,11.749502182006836,28.242572784423828
114000000000,0.0,0.6,1.0,13.16238021850586,28.53713607788086
114000000001,0.0,0.6,1.0,11.248382568359377,32.45228958129883
114000000002,0.0,0.6,1.0,13.117220878601074,22.76116943359375
114000000003,0.0,0.6,1.0,9.934144973754885,29.377233505249023
114000000004,0.0,0.6,1.0,10.402837753295898,32.25914001464844
114000000005,0.0,0.6,1.0,14.21571445465088,25.351900100708008
114000000006,0.0,0.6,1.0,14.179754257202148,25.37875747680664
114000000007,0.0,0.6,1.0,10.981839179992676,31.934717178344727
114000000008,0.0,0.6,1.0,11.358999252319336,29.65487289428711
114000000009,0.0,0.6,1.0,12.781904220581056,27.21908187866211
121000000000,0.0,0.6,1.0,12.231497764587402,31.725765228271484
121000000001,0.0,0.6,1.0,11.338216781616213,26.51316261291504
121000000002,0.0,0.6,1.0,12.021068572998049,27.74846839904785
121000000003,0.0,0.6,1.0,13.259591102600098,28.002620697021484
121000000004,0.0,0.6,1.0,14.216591835021973,30.962553024291992
121000000005,0.0,0.6,1.0,13.26296615600586,30.213165283203125
121000000006,0.0,0.6,1.0,13.17308521270752,27.980825424194336
121000000007,0.0,0.6,1.0,8.870849609375,30.32978248596192
121000000008,0.0,0.6,1.0,10.728069305419922,24.831064224243164
121000000009,0.0,0.6,1.0,15.424919128417969,28.31624412536621
122000000000,0.0,0.6,1.0,9.551393508911133,25.70598793029785
122000000001,0.0,0.6,1.0,10.093364715576172,27.45302391052246
122000000002,0.0,0.6,1.0,10.49993133544922,25.949085235595703
122000000003,0.0,0.6,1.0,11.679465293884276,29.71392059326172
122000000004,0.0,0.6,1.0,10.857224464416504,26.46831321716309
122000000005,0.0,0.6,1.0,9.285691261291504,21.175168991088867
122000000006,0.0,0.6,1.0,10.758357048034668,30.5755558013916
122000000007,0.0,0.6,1.0,10.460685729980469,27.95163345336914
122000000008,0.0,0.6,1.0,11.072299003601074,23.12221908569336
122000000009,0.0,0.6,1.0,13.201986312866213,25.31107711791992
123000000000,0.0,0.6,1.0,10.445347785949709,20.449800491333008
123000000001,0.0,0.6,1.0,13.648740768432615,25.33993148803711
123000000002,0.0,0.6,1.0,11.41085720062256,22.30316162109375
123000000003,0.0,0.6,1.0,12.45977783203125,27.70256423950196
123000000004,0.0,0.6,1.0,9.706982612609863,29.76714134216309
123000000005,0.0,0.6,1.0,10.700032234191896,21.2578125
123000000006,0.0,0.6,1.0,10.425259590148926,37.99320602416992
123000000007,0.0,0.6,1.0,11.738529205322266,26.066789627075195
123000000008,0.0,0.6,1.0,11.561716079711914,33.22016525268555
123000000009,0.0,0.6,1.0,9.316426277160645,25.680458068847656
124000000000,0.0,0.6,1.0,16.54076385498047,24.79412269592285
124000000001,0.0,0.6,1.0,13.813873291015623,26.663928985595703
124000000002,0.0,0.6,1.0,11.460285186767578,22.502685546875
124000000003,0.0,0.6,1.0,11.702733039855955,35.92728042602539
124000000004,0.0,0.6,1.0,13.717689514160156,24.22118377685547
124000000005,0.0,0.6,1.0,14.550068855285645,28.06595802307129
124000000006,0.0,0.6,1.0,15.224458694458008,27.37014389038086
124000000007,0.0,0.6,1.0,11.5769681930542,24.495954513549805
124000000008,0.0,0.6,1.0,14.124810218811035,28.18228340148925
124000000009,0.0,0.6,1.0,12.54448699951172,27.041976928710938
211000000000,0.0,0.6,1.0,11.938532829284668,32.701385498046875
211000000001,0.0,0.6,1.0,9.684914588928224,28.398067474365234
211000000002,0.0,0.6,1.0,9.882406234741213,29.50560188293457
211000000003,0.0,0.6,1.0,12.389878273010254,32.40864944458008
211000000004,0.0,0.6,1.0,9.630769729614258,30.03546905517578
211000000005,0.0,0.6,1.0,10.244739532470703,25.116735458374023
211000000006,0.0,0.6,1.0,9.895130157470703,30.60276222229004
211000000007,0.0,0.6,1.0,11.501371383666992,31.90738868713379
211000000008,0.0,0.6,1.0,14.784401893615724,22.095457077026367
211000000009,0.0,0.6,1.0,14.084277153015137,29.08771133422852
212000000000,0.0,0.6,1.0,12.782852172851562,28.71421813964844
212000000001,0.0,0.6,1.0,9.87493133544922,27.35785865783692
212000000002,0.0,0.6,1.0,10.872605323791504,31.38866806030273
212000000003,0.0,0.6,1.0,10.279776573181152,26.675928115844727
212000000004,0.0,0.6,1.0,11.080076217651367,34.21100234985352
212000000005,0.0,0.6,1.0,11.771583557128906,19.796770095825195
212000000006,0.0,0.6,1.0,12.306448936462402,29.46817207336425
212000000007,0.0,0.6,1.0,15.222126960754396,32.39244842529297
212000000008,0.0,0.6,1.0,9.338969230651855,24.598907470703125
212000000009,0.0,0.6,1.0,11.69307804107666,26.904735565185547
213000000000,0.0,0.6,1.0,11.464269638061523,27.15858459472656
213000000001,0.0,0.6,1.0,10.688972473144531,27.610641479492188
213000000002,0.0,0.6,1.0,11.177631378173828,27.87996292114257
213000000003,0.0,0.6,1.0,14.335740089416504,28.58566665649414
213000000004,0.0,0.6,1.0,10.416393280029297,26.023561477661133
213000000005,0.0,0.6,1.0,8.429414749145508,27.16353225708008
213000000006,0.0,0.6,1.0,10.914468765258787,24.09615135192871
213000000007,0.0,0.6,1.0,13.276286125183104,20.3096866607666
213000000008,0.0,0.6,1.0,10.452134132385254,28.77098274230957
213000000009,0.0,0.6,1.0,12.912747383117676,23.95332717895508
214000000000,0.0,0.6,1.0,12.645755767822266,28.271766662597656
214000000001,0.0,0.6,1.0,12.561613082885742,33.748046875
214000000002,0.0,0.6,1.0,12.010287284851074,27.237546920776367
214000000003,0.0,0.6,1.0,12.214999198913574,22.28865623474121
214000000004,0.0,0.6,1.0,15.029905319213867,27.534366607666016
214000000005,0.0,0.6,1.0,13.542302131652832,25.61026191711425
214000000006,0.0,0.6,1.0,12.475326538085938,23.16796493530273
214000000007,0.0,0.6,1.0,11.087698936462402,27.061389923095703
214000000008,0.0,0.6,1.0,10.77920150756836,27.5426025390625
214000000009,0.0,0.6,1.0,11.55721664428711,31.270038604736328
221000000000,0.0,0.6,1.0,10.642643928527832,23.651180267333984
221000000001,0.0,0.6,1.0,13.023880004882812,24.037322998046875
